acc,loss
0.13872,2.2974091687011717
0.14998,2.284496841430664
0.16634,2.261943790588379
0.1865,2.2319606948852537
0.19954,2.1970338845825195
0.20424,2.160630868225098
0.20602,2.124195361022949
0.21062,2.091715607910156
0.214,2.0624739755249024
0.21682,2.0324672998046873
0.22486,2.0078891506958008
0.23162,1.9852458923339844
0.23786,1.9658218759155273
0.2445,1.9472028103637695
0.24598,1.931846042175293
0.24808,1.917281891784668
0.24906,1.9031620050048828
0.25182,1.8926361645507812
0.2582,1.8805314785766603
0.26188,1.8697224502563476
0.26234,1.8599537091064453
0.26268,1.8497041818237305
0.26156,1.8421228775024414
0.26222,1.8342047152709962
0.2619,1.8273134130859374
0.26514,1.8198589419555664
0.26584,1.8136962884521484
0.26704,1.807493434753418
0.26236,1.8018490133666991
0.26256,1.795569278564453
0.2676,1.7887023352050782
0.26856,1.783092322692871
0.27022,1.7766931225585938
0.26996,1.7708062850952149
0.27016,1.765578490600586
0.26802,1.7613927416992188
0.2685,1.7563660549926758
0.26914,1.752014501953125
0.2682,1.7468986779785156
0.2697,1.7431061932373046
0.27056,1.7381368786621094
0.2723,1.734146789855957
0.27274,1.7289709231567383
0.27684,1.723231096801758
0.27514,1.721012901916504
0.2735,1.718172184753418
0.27428,1.7145892468261719
0.27858,1.7090111767578124
0.27506,1.7073197396850586
0.27356,1.706607289428711
0.27128,1.7059008361816406
0.2712,1.7028709579467773
0.27368,1.69866419921875
0.27586,1.6953571072387694
0.27404,1.6934109680175782
0.27602,1.6921149035644532
0.2769,1.6898850833129884
0.27958,1.6864139929199218
0.27836,1.6860189804077148
0.27984,1.6840231826782226
0.28074,1.6825871853637695
0.27968,1.6820043328857421
0.27964,1.6817235208129884
0.2795,1.6812790716552735
0.28124,1.6790324475097655
0.27712,1.6813704675292969
0.27846,1.679880372314453
0.27884,1.6783927508544922
0.27736,1.6793343173217774
0.28264,1.6752222982788085
0.28746,1.6704424975585936
0.28634,1.6714158352661133
0.28724,1.6699058157348632
0.28796,1.671081016845703
0.28666,1.672222939453125
0.28906,1.6700081826782227
0.28968,1.6699863720703125
0.28998,1.670937921142578
0.28812,1.673010629272461
0.28888,1.6732151361083984
0.28996,1.6736343798828126
0.28878,1.6754328414916992
0.29098,1.675285964050293
0.29282,1.6759943542480469
0.29588,1.6749352508544921
0.29772,1.675407854614258
0.29554,1.679788441772461
0.29852,1.6789141543579102
0.30058,1.6785139944458007
0.30446,1.6770251416015625
0.30312,1.6819985720825195
0.30198,1.6857567166137695
0.3056,1.6866597103881835
0.30784,1.6880217572021485
0.30688,1.6928535696411133
0.30886,1.6964602432250977
0.30944,1.7014632479858398
0.30916,1.7069843682861328
0.31002,1.7111142068481446
0.31026,1.7170387295532226
