acc,loss
0.15964,2.296504066772461
0.18868,2.2819259994506838
0.23596,2.2562512048339842
0.28218,2.2217479818725585
0.29956,2.1813604397583006
0.31148,2.137676810913086
0.3201,2.0923341821289063
0.32722,2.050584200439453
0.3356,2.011222143859863
0.34452,1.9717513073730468
0.35096,1.9343598095703125
0.35906,1.899626597595215
0.36548,1.8688214541625976
0.3723,1.8408980276489257
0.37846,1.815008549194336
0.38314,1.7899693154907226
0.39162,1.764150729675293
0.39834,1.7405956100463866
0.40378,1.718845256652832
0.40924,1.6978811709594726
0.41518,1.678151351928711
0.42076,1.6588448257446289
0.42614,1.641026902770996
0.4313,1.6254835284423828
0.43724,1.6084625875854492
0.44156,1.5928119027709962
0.44646,1.578833618774414
0.4516,1.5643151986694337
0.4553,1.5523465335083009
0.45848,1.5403848629760741
0.46246,1.5276372317504883
0.46632,1.5160718243408202
0.4695,1.5051379327392578
0.47264,1.4932980531311035
0.47602,1.4829276754760743
0.47952,1.4742872448730469
0.48286,1.4659730905151367
0.48484,1.456516876220703
0.4892,1.4480512614440917
0.49294,1.4391017083740234
0.4968,1.4281149223327636
0.49992,1.4181849533081055
0.50368,1.4078406884765624
0.5069,1.4002795455932617
0.50914,1.3939236904907226
0.51182,1.3867427044677734
0.51378,1.3810408110046386
0.5165,1.3738068960571288
0.51774,1.369145951538086
0.51996,1.3624689086914064
0.52212,1.3573297760009766
0.52458,1.3506522564697265
0.52662,1.345084458770752
0.5284,1.3417852560424806
0.53016,1.3359994654846192
0.53242,1.3288028089904784
0.53384,1.3249255520629883
0.53508,1.3203670188903809
0.53652,1.3165577215576172
0.53814,1.3109518572998047
0.53938,1.306074741821289
0.54124,1.3007421174621583
0.5438,1.2943270079040528
0.54664,1.288713087463379
0.5467,1.286561418914795
0.5475,1.2843681105041505
0.54912,1.2804600762939453
0.5501,1.2776548986816407
0.55174,1.2739488868713378
0.55218,1.2715878007507324
0.55432,1.2667666355895997
0.55614,1.2622457148742676
0.5577,1.2593894342041017
0.55886,1.2568101669311524
0.56032,1.254273701324463
0.56164,1.2515460975646973
0.56238,1.2500924392700195
0.56322,1.2477556346130372
0.564,1.2466727964782716
0.56488,1.2446593762207032
0.56636,1.2426731504821777
0.56682,1.242621450958252
0.568,1.2410105578613282
0.56964,1.2393609226989746
0.57112,1.238847111968994
0.5713,1.2398873037719726
0.57204,1.2413109446716308
0.57298,1.2403385795593262
0.57442,1.2403012362670898
0.57496,1.2387861235046387
0.57536,1.2395828353881837
0.57612,1.2400549028015138
0.5768,1.241285736541748
0.57828,1.2433333502197266
0.57824,1.2431368241882323
0.57888,1.2421348028564454
0.58084,1.2445415760803222
0.58092,1.246579767150879
0.58232,1.2494085220336915
0.58298,1.252321798400879
