acc,loss
0.16876,2.2960301953125
0.21048,2.2790308184814454
0.23694,2.252005838317871
0.2612,2.216625769042969
0.27368,2.1770955310058593
0.28826,2.133455834655762
0.30626,2.0844748513793947
0.31842,2.040360431518555
0.32918,1.9972900564575196
0.34194,1.9511392150878906
0.34892,1.9120075857543946
0.3538,1.8755348223876953
0.35984,1.8392912799072265
0.36486,1.8098898202514648
0.3719,1.7791859045410157
0.37474,1.7531443411254883
0.38072,1.730075184326172
0.38508,1.7052931271362304
0.39394,1.6807039224243163
0.39866,1.6627864514160156
0.40354,1.6438710485839845
0.4118,1.6266760256958008
0.41846,1.6088865927124023
0.42104,1.595640131225586
0.42536,1.5779547067260742
0.4309,1.5647195248413086
0.43634,1.5487961743164063
0.4397,1.5352778530883788
0.44288,1.526974549255371
0.4451,1.51535123046875
0.44688,1.5100660743713379
0.45042,1.4994828469848633
0.45106,1.496894049987793
0.45582,1.4857228434753418
0.46084,1.4770983058166505
0.46324,1.4720413858032226
0.4693,1.463318694000244
0.47094,1.459670291595459
0.47332,1.458678309020996
0.4735,1.4635404266357421
0.47542,1.4690961967468261
0.48076,1.4584568455505371
0.47908,1.4798561520385742
0.47886,1.4932193183898925
0.48014,1.5039184791564941
0.48042,1.5194764503479004
0.48068,1.5473374784851075
0.47964,1.5711958442687988
0.47926,1.5988646974182128
0.47936,1.5894872033691407
0.4794,1.566179573059082
0.47952,1.6096276393127442
0.48048,1.6617644808959962
0.4797,1.7108374578857422
0.4763,1.7060451292419434
0.47546,1.7698686515808106
0.4753,1.8329513192749023
0.47514,1.875430939025879
0.48312,1.7957857244873048
0.4807,1.8144582221984864
0.48078,1.8855275503540039
0.4802,1.9570311154174804
0.47882,2.0295925698852537
0.47826,2.088505064086914
0.47692,2.158996694641113
0.47624,2.2251750695800783
0.47546,2.2891174237060548
0.47462,2.349781092224121
0.47438,2.4078976528930665
0.47394,2.462911109008789
0.47324,2.515660812988281
0.47268,2.5653500360107424
0.47274,2.613248469238281
0.47216,2.6577707739257814
0.47188,2.7001576348876952
0.4715,2.739675389404297
0.47102,2.7778970336914064
0.47078,2.814325166015625
0.47062,2.848551955871582
0.4704,2.881190106201172
0.46982,2.911670750427246
0.46976,2.9409713943481446
0.46968,2.9685895025634768
0.46956,2.995562866516113
0.46948,3.0212352893066408
0.4694,3.0453019381713866
0.46948,3.068557555541992
0.4693,3.0903133419799804
0.46944,3.112353556213379
0.46922,3.13338649017334
0.4692,3.153297502746582
0.46908,3.1726361047363283
0.4688,3.190721303100586
0.46722,2.752313771972656
0.4681,2.786485739440918
0.46908,2.818716882324219
0.46984,2.849743001708984
0.47062,2.880228479309082
0.47096,2.909751129150391
0.47156,2.9384477252197265
