acc,loss
0.13142,2.2987558325195314
0.13654,2.287268026123047
0.13138,2.2688661608886718
0.13146,2.243753647766113
0.12942,2.216255098876953
0.1232,2.187625577697754
0.1177,2.160470172729492
0.11606,2.132433515625
0.11526,2.1103888192749025
0.11594,2.0913628103637696
0.11666,2.0756257385253907
0.11508,2.061507515563965
0.112,2.0528874044799803
0.11032,2.0466488369750975
0.10876,2.0431173745727538
0.10744,2.040183669128418
0.10546,2.039098843078613
0.10374,2.039813106994629
0.10306,2.0414610272216795
0.1007,2.0446624938964844
0.1007,2.0465793365478517
0.09824,2.0500627947998047
0.0977,2.054256718444824
0.09768,2.0567874258422854
0.09708,2.0605470147705076
0.09616,2.064445080566406
0.09614,2.067141264953613
0.09462,2.0727368063354494
0.09304,2.077716124267578
0.09266,2.08120134185791
0.09182,2.0843519873046876
0.09104,2.086955805053711
0.09034,2.0922309048461916
0.09034,2.0950645764160156
0.08964,2.099390564880371
0.08932,2.102536097717285
0.08944,2.10675099029541
0.08862,2.1122292297363283
0.08764,2.11814958190918
0.08646,2.1240822286987306
0.08656,2.127663949279785
0.08654,2.129882043457031
0.08654,2.136396790161133
0.0854,2.1421832055664063
0.08486,2.147558179321289
0.08454,2.15248100402832
0.08408,2.1551994332885744
0.08354,2.1618780368041994
0.08328,2.170450076293945
0.08256,2.1785533908081054
0.08246,2.182466798706055
0.08216,2.1888334719848634
0.08238,2.1959992117309572
0.08182,2.2044839947509764
0.0816,2.2120878298950197
0.08124,2.2193224026489258
0.08118,2.226825203857422
0.08142,2.2383814233398436
0.0809,2.2428468701171873
0.08096,2.25032796081543
0.08094,2.255889612426758
0.08088,2.2636466421508787
0.0816,2.2675304415893556
0.08208,2.2748739672851563
0.08258,2.2830907971191405
0.083,2.2873911724853517
0.08274,2.295083908996582
0.0831,2.3052451977539063
0.08378,2.3102436572265623
0.0833,2.321299559326172
0.08316,2.3325245938110353
0.08332,2.3422707302856445
0.0832,2.3479108609008787
0.08376,2.361071179199219
0.0836,2.3735402145385742
0.08336,2.386138268737793
0.08352,2.3959949661254885
0.08346,2.4078127557373046
0.08304,2.4226628475952148
0.08364,2.4352223193359377
0.08416,2.4478962966918947
0.08384,2.4618856817626953
0.084,2.4749672918701173
0.08404,2.4839030584716797
0.08412,2.497139165649414
0.0841,2.5121029891967774
0.08478,2.522283917236328
0.08504,2.543796288757324
0.08502,2.557872334289551
0.0853,2.575318321533203
0.0853,2.589652406921387
0.0858,2.605552505493164
0.08582,2.624559365234375
0.08626,2.640902161254883
0.08652,2.650229989013672
0.08692,2.670298987121582
0.08696,2.6875467724609376
0.08714,2.7053697555541993
0.0882,2.7157737576293943
0.08812,2.734499435119629
