Namespace(action=3, all_clients=False, bs=128, dataset='mnist', epochs=10, frac=0.1, gpu=0, iid=False, kernel_num=9, kernel_sizes='3,4,5', local_bs=10, local_ep=5, lr=0.01, max_pool='True', model='CNN', momentum=0.5, norm='batch_norm', num_channels=3, num_classes=10, num_filters=32, num_users=100, seed=1, split='user', stopping_rounds=10, verbose=False)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'mode': 'lf', 'defence': 'raw', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 12, 'attack_strength': 1.0, 'k': 1, 'test_frequency': 1}
======================Start Train Model [Sat May  4 21:56:15 2024]======================
Epoch: 1 | Epoch Time: 0m 55s
Epoch: 11 | Epoch Time: 0m 56s
Train Loss: 2.0630302807617187 | Train Acc: 14.10599946975708%
Test Loss: 2.0605388107299807 | Test Acc: 14.720000326633453%
Epoch: 12 | Epoch Time: 0m 57s
Train Loss: 2.0446292147827148 | Train Acc: 13.74800056219101%
Test Loss: 2.0418624145507813 | Test Acc: 14.489999413490295%
Epoch: 13 | Epoch Time: 0m 52s
Train Loss: 2.029190578613281 | Train Acc: 13.252000510692596%
Test Loss: 2.02621258392334 | Test Acc: 13.71999979019165%
Epoch: 14 | Epoch Time: 0m 52s
Train Loss: 2.016731668701172 | Train Acc: 13.279999792575836%
Test Loss: 2.0135625381469726 | Test Acc: 13.779999315738678%
Epoch: 15 | Epoch Time: 0m 58s
Train Loss: 2.0058396826171876 | Train Acc: 12.953999638557434%
Test Loss: 2.0025186614990234 | Test Acc: 13.379999995231628%
Epoch: 16 | Epoch Time: 0m 53s
Train Loss: 1.9960499990844727 | Train Acc: 12.734000384807587%
Test Loss: 1.9926871246337892 | Test Acc: 13.07000070810318%
Epoch: 17 | Epoch Time: 0m 53s
Train Loss: 1.9876007901000976 | Train Acc: 12.613999843597412%
Test Loss: 1.98408642578125 | Test Acc: 12.939999997615814%
Epoch: 18 | Epoch Time: 0m 57s
Train Loss: 1.9797974688720703 | Train Acc: 12.498000264167786%
Test Loss: 1.9761254257202148 | Test Acc: 12.710000574588776%
Epoch: 19 | Epoch Time: 0m 54s
Train Loss: 1.9748232672119141 | Train Acc: 12.596000730991364%
Test Loss: 1.9710594207763672 | Test Acc: 12.680000066757202%
Epoch: 20 | Epoch Time: 0m 55s
Train Loss: 1.9701065628051757 | Train Acc: 12.586000561714172%
Test Loss: 1.9662833709716796 | Test Acc: 12.749999761581421%
Epoch: 21 | Epoch Time: 0m 55s
Train Loss: 1.965755248413086 | Train Acc: 12.569999694824219%
Test Loss: 1.961886752319336 | Test Acc: 12.809999287128448%
Epoch: 22 | Epoch Time: 0m 57s
Train Loss: 1.9625183486938476 | Train Acc: 12.4719999730587%
Test Loss: 1.9586556686401366 | Test Acc: 12.409999966621399%
Epoch: 23 | Epoch Time: 0m 54s
Train Loss: 1.9591914178466796 | Train Acc: 12.2079998254776%
Test Loss: 1.95533514251709 | Test Acc: 12.210000306367874%
Epoch: 24 | Epoch Time: 0m 55s
Train Loss: 1.9563545419311523 | Train Acc: 12.122000008821487%
Test Loss: 1.9524345397949219 | Test Acc: 12.110000103712082%
Epoch: 25 | Epoch Time: 0m 58s
Train Loss: 1.9545091845703124 | Train Acc: 11.997999995946884%
Test Loss: 1.9505640762329102 | Test Acc: 12.110000103712082%
Epoch: 26 | Epoch Time: 0m 55s
Train Loss: 1.953137852783203 | Train Acc: 11.900000274181366%
Test Loss: 1.949123878479004 | Test Acc: 12.039999663829803%
Epoch: 27 | Epoch Time: 0m 54s
Train Loss: 1.9520282608032227 | Train Acc: 11.727999895811081%
Test Loss: 1.9479495803833007 | Test Acc: 12.080000340938568%
Epoch: 28 | Epoch Time: 0m 55s
Train Loss: 1.9488843725585938 | Train Acc: 11.924000084400177%
Test Loss: 1.9447695816040038 | Test Acc: 12.280000001192093%
Epoch: 29 | Epoch Time: 0m 57s
Train Loss: 1.948403363647461 | Train Acc: 11.71799972653389%
Test Loss: 1.9442385818481445 | Test Acc: 12.030000239610672%
Epoch: 30 | Epoch Time: 0m 53s
Train Loss: 1.9458363690185547 | Train Acc: 11.913999915122986%
Test Loss: 1.941718783569336 | Test Acc: 12.210000306367874%
Epoch: 31 | Epoch Time: 0m 55s
Train Loss: 1.9432181719970703 | Train Acc: 11.928000301122665%
Test Loss: 1.9390750442504883 | Test Acc: 12.160000205039978%
Epoch: 32 | Epoch Time: 0m 55s
Train Loss: 1.940679800415039 | Train Acc: 11.86399981379509%
Test Loss: 1.9364581268310548 | Test Acc: 12.139999866485596%
Epoch: 33 | Epoch Time: 0m 54s
Train Loss: 1.9398608663940429 | Train Acc: 11.795999854803085%
Test Loss: 1.9357110015869141 | Test Acc: 12.080000340938568%
Epoch: 34 | Epoch Time: 0m 56s
Train Loss: 1.9379147579956055 | Train Acc: 11.587999761104584%
Test Loss: 1.9337751022338867 | Test Acc: 11.829999834299088%
Epoch: 35 | Epoch Time: 0m 54s
Train Loss: 1.9370395849609374 | Train Acc: 11.565999686717987%
Test Loss: 1.9328546539306641 | Test Acc: 11.720000207424164%
Epoch: 36 | Epoch Time: 0m 56s
Train Loss: 1.9352815643310546 | Train Acc: 11.659999936819077%
Test Loss: 1.9311374481201171 | Test Acc: 11.949999630451202%
Epoch: 37 | Epoch Time: 0m 54s
Train Loss: 1.9351069396972655 | Train Acc: 11.643999814987183%
Test Loss: 1.9310698532104493 | Test Acc: 11.900000274181366%
Epoch: 38 | Epoch Time: 0m 55s
Train Loss: 1.9312643075561524 | Train Acc: 11.80799975991249%
Test Loss: 1.9273104309082032 | Test Acc: 12.139999866485596%
Epoch: 39 | Epoch Time: 0m 54s
Train Loss: 1.9292183102416993 | Train Acc: 11.739999800920486%
Test Loss: 1.9254088958740234 | Test Acc: 12.16999962925911%
Epoch: 40 | Epoch Time: 0m 55s
Train Loss: 1.9296000628662109 | Train Acc: 11.738000065088272%
Test Loss: 1.9259267852783204 | Test Acc: 12.120000272989273%
Epoch: 41 | Epoch Time: 0m 55s
Train Loss: 1.9274034106445312 | Train Acc: 11.819999665021896%
Test Loss: 1.9238677612304687 | Test Acc: 12.330000102519989%
Epoch: 42 | Epoch Time: 0m 53s
Train Loss: 1.9249088247680664 | Train Acc: 11.909999698400497%
Test Loss: 1.9215717575073241 | Test Acc: 12.460000067949295%
Epoch: 43 | Epoch Time: 0m 58s
Train Loss: 1.9258899481201173 | Train Acc: 11.819999665021896%
Test Loss: 1.9228284942626954 | Test Acc: 12.42000013589859%
Epoch: 44 | Epoch Time: 0m 54s
Train Loss: 1.923825652770996 | Train Acc: 11.760000139474869%
Test Loss: 1.9208272079467774 | Test Acc: 12.34000027179718%
Epoch: 45 | Epoch Time: 0m 56s
Train Loss: 1.9238300439453124 | Train Acc: 11.766000092029572%
Test Loss: 1.9210558853149413 | Test Acc: 12.280000001192093%
Epoch: 46 | Epoch Time: 0m 54s
Train Loss: 1.9236471502685546 | Train Acc: 11.841999739408493%
Test Loss: 1.921115412902832 | Test Acc: 12.399999797344208%
Epoch: 47 | Epoch Time: 0m 55s
Train Loss: 1.923120888671875 | Train Acc: 11.906000226736069%
Test Loss: 1.9208925384521485 | Test Acc: 12.470000237226486%
Epoch: 48 | Epoch Time: 0m 55s
Train Loss: 1.9220003942871093 | Train Acc: 11.773999780416489%
Test Loss: 1.9199967498779298 | Test Acc: 12.219999730587006%
Epoch: 49 | Epoch Time: 0m 53s
Train Loss: 1.918254970703125 | Train Acc: 11.95399984717369%
Test Loss: 1.9166407958984375 | Test Acc: 12.600000202655792%
Epoch: 50 | Epoch Time: 0m 58s
Train Loss: 1.9167731192016602 | Train Acc: 11.935999989509583%
Test Loss: 1.9154096435546875 | Test Acc: 12.630000710487366%
Epoch: 51 | Epoch Time: 0m 55s
Train Loss: 1.918839577331543 | Train Acc: 12.145999819040298%
Test Loss: 1.9179436950683593 | Test Acc: 12.73999959230423%
Epoch: 52 | Epoch Time: 0m 56s
Train Loss: 1.9199383050537109 | Train Acc: 12.172000110149384%
Test Loss: 1.9194277587890625 | Test Acc: 12.600000202655792%
Epoch: 53 | Epoch Time: 0m 55s
Train Loss: 1.9174593392944337 | Train Acc: 12.375999987125397%
Test Loss: 1.9172875 | Test Acc: 12.700000405311584%
Epoch: 54 | Epoch Time: 0m 57s
Train Loss: 1.9185454229736327 | Train Acc: 12.454000115394592%
Test Loss: 1.918802784729004 | Test Acc: 12.81999945640564%
Epoch: 55 | Epoch Time: 0m 58s
Train Loss: 1.9153326953125 | Train Acc: 12.780000269412994%
Test Loss: 1.9161366088867187 | Test Acc: 13.120000064373016%
Epoch: 56 | Epoch Time: 0m 56s
Train Loss: 1.915473578491211 | Train Acc: 12.722000479698181%
Test Loss: 1.9167518783569335 | Test Acc: 13.089999556541443%
Epoch: 57 | Epoch Time: 1m 0s
Train Loss: 1.9146187564086914 | Train Acc: 12.809999287128448%
Test Loss: 1.9162643829345702 | Test Acc: 13.269999623298645%
Epoch: 58 | Epoch Time: 0m 56s
Train Loss: 1.9125416760253906 | Train Acc: 13.082000613212585%
Test Loss: 1.9147176651000977 | Test Acc: 13.650000095367432%
Epoch: 59 | Epoch Time: 0m 57s
Train Loss: 1.9165068298339845 | Train Acc: 13.147999346256256%
Test Loss: 1.9190510131835938 | Test Acc: 13.650000095367432%
Epoch: 60 | Epoch Time: 1m 0s
Train Loss: 1.9213070504760743 | Train Acc: 12.770000100135803%
Test Loss: 1.9241417541503907 | Test Acc: 13.449999690055847%
Epoch: 61 | Epoch Time: 0m 56s
Train Loss: 1.9219092434692382 | Train Acc: 12.984000146389008%
Test Loss: 1.9252323791503907 | Test Acc: 13.48000019788742%
Epoch: 62 | Epoch Time: 0m 52s
Train Loss: 1.9204135556030273 | Train Acc: 12.977999448776245%
Test Loss: 1.9239312850952148 | Test Acc: 13.609999418258667%
Epoch: 63 | Epoch Time: 0m 58s
Train Loss: 1.9231011990356446 | Train Acc: 12.95199990272522%
Test Loss: 1.9271378631591798 | Test Acc: 13.54999989271164%
Epoch: 64 | Epoch Time: 0m 59s
Train Loss: 1.923370658569336 | Train Acc: 13.052000105381012%
Test Loss: 1.9278735000610352 | Test Acc: 13.62999975681305%
Epoch: 65 | Epoch Time: 0m 59s
Train Loss: 1.9238286141967773 | Train Acc: 13.286000490188599%
Test Loss: 1.928780520629883 | Test Acc: 13.840000331401825%
Epoch: 66 | Epoch Time: 0m 58s
Train Loss: 1.9285757424926757 | Train Acc: 13.369999825954437%
Test Loss: 1.934154754638672 | Test Acc: 13.779999315738678%
Epoch: 67 | Epoch Time: 0m 59s
Train Loss: 1.9293857754516601 | Train Acc: 13.595999777317047%
Test Loss: 1.9353982604980469 | Test Acc: 13.889999687671661%
Epoch: 68 | Epoch Time: 0m 58s
Train Loss: 1.931987172241211 | Train Acc: 13.551999628543854%
Test Loss: 1.938436685180664 | Test Acc: 13.940000534057617%
Epoch: 69 | Epoch Time: 0m 59s
Train Loss: 1.9367770971679688 | Train Acc: 13.634000718593597%
Test Loss: 1.9437176559448242 | Test Acc: 14.010000228881836%
Epoch: 70 | Epoch Time: 0m 59s
Train Loss: 1.9366312750244141 | Train Acc: 13.818000257015228%
Test Loss: 1.9442289688110352 | Test Acc: 14.219999313354492%
Epoch: 71 | Epoch Time: 1m 3s
Train Loss: 1.9417150509643555 | Train Acc: 13.910000026226044%
Test Loss: 1.9498451248168944 | Test Acc: 14.29000049829483%
Epoch: 72 | Epoch Time: 0m 58s
Train Loss: 1.946986318359375 | Train Acc: 13.833999633789062%
Test Loss: 1.95554287109375 | Test Acc: 14.329999685287476%
Epoch: 73 | Epoch Time: 0m 57s
Train Loss: 1.952762827758789 | Train Acc: 13.928000628948212%
Test Loss: 1.9618492584228515 | Test Acc: 14.350000023841858%
Epoch: 74 | Epoch Time: 0m 55s
Train Loss: 1.9566079431152343 | Train Acc: 13.876000046730042%
Test Loss: 1.9660537490844727 | Test Acc: 14.380000531673431%
Epoch: 75 | Epoch Time: 0m 54s
Train Loss: 1.9620780838012695 | Train Acc: 14.027999341487885%
Test Loss: 1.9720334762573242 | Test Acc: 14.37000036239624%
Epoch: 76 | Epoch Time: 0m 55s
Train Loss: 1.967962731628418 | Train Acc: 14.059999585151672%
Test Loss: 1.9787116546630859 | Test Acc: 14.350000023841858%
Epoch: 77 | Epoch Time: 0m 56s
Train Loss: 1.9729750411987306 | Train Acc: 14.149999618530273%
Test Loss: 1.9844741928100587 | Test Acc: 14.309999346733093%
Epoch: 78 | Epoch Time: 0m 55s
Train Loss: 1.9779039926147461 | Train Acc: 14.183999598026276%
Test Loss: 1.9899350967407226 | Test Acc: 14.460000395774841%
Epoch: 79 | Epoch Time: 0m 55s
Train Loss: 1.9841749356079101 | Train Acc: 14.300000667572021%
Test Loss: 1.996920083618164 | Test Acc: 14.460000395774841%
Epoch: 80 | Epoch Time: 0m 57s
Train Loss: 1.9931249786376952 | Train Acc: 14.202000200748444%
Test Loss: 2.006406382751465 | Test Acc: 14.460000395774841%
Epoch: 81 | Epoch Time: 0m 55s
Train Loss: 1.9953707034301758 | Train Acc: 14.394000172615051%
Test Loss: 2.009365710449219 | Test Acc: 14.599999785423279%
Epoch: 82 | Epoch Time: 0m 55s
Train Loss: 2.000454536743164 | Train Acc: 14.511999487876892%
Test Loss: 2.0152702224731445 | Test Acc: 14.730000495910645%
Epoch: 83 | Epoch Time: 0m 55s
Train Loss: 2.006245245361328 | Train Acc: 14.645999670028687%
Test Loss: 2.021723501586914 | Test Acc: 14.820000529289246%
Epoch: 84 | Epoch Time: 0m 57s
Train Loss: 2.014933988647461 | Train Acc: 14.667999744415283%
Test Loss: 2.0312295761108397 | Test Acc: 14.800000190734863%
Epoch: 85 | Epoch Time: 0m 55s
Train Loss: 2.019738798828125 | Train Acc: 14.827999472618103%
Test Loss: 2.036902049255371 | Test Acc: 14.900000393390656%
Epoch: 86 | Epoch Time: 0m 55s
Train Loss: 2.022700314025879 | Train Acc: 15.056000649929047%
Test Loss: 2.0409192062377928 | Test Acc: 15.080000460147858%
Epoch: 87 | Epoch Time: 0m 54s
Train Loss: 2.030610847167969 | Train Acc: 15.078000724315643%
Test Loss: 2.0495801788330077 | Test Acc: 15.189999341964722%
Epoch: 88 | Epoch Time: 0m 56s
Train Loss: 2.0423947720336915 | Train Acc: 15.090000629425049%
Test Loss: 2.061903482055664 | Test Acc: 15.250000357627869%
Epoch: 89 | Epoch Time: 1m 3s
Train Loss: 2.0486529794311523 | Train Acc: 15.160000324249268%
Test Loss: 2.0688607879638674 | Test Acc: 15.309999883174896%
Epoch: 90 | Epoch Time: 1m 6s
Train Loss: 2.0616249548339844 | Train Acc: 15.27400016784668%
Test Loss: 2.0828703231811523 | Test Acc: 15.330000221729279%
Epoch: 91 | Epoch Time: 1m 2s
Train Loss: 2.0739097146606444 | Train Acc: 15.313999354839325%
Test Loss: 2.0961412841796876 | Test Acc: 15.50000011920929%
Epoch: 92 | Epoch Time: 0m 58s
Train Loss: 2.0851464303588867 | Train Acc: 15.39199948310852%
Test Loss: 2.108447456359863 | Test Acc: 15.569999814033508%
Epoch: 93 | Epoch Time: 1m 0s
Train Loss: 2.095215625 | Train Acc: 15.413999557495117%
Test Loss: 2.1196518325805664 | Test Acc: 15.59000015258789%
Epoch: 94 | Epoch Time: 1m 2s
Train Loss: 2.105472221069336 | Train Acc: 15.488000214099884%
Test Loss: 2.131139306640625 | Test Acc: 15.649999678134918%
Epoch: 95 | Epoch Time: 1m 2s
Train Loss: 2.1170301150512696 | Train Acc: 15.605999529361725%
Test Loss: 2.1439862274169923 | Test Acc: 15.81999957561493%
Epoch: 96 | Epoch Time: 0m 52s
Train Loss: 2.126784800415039 | Train Acc: 15.67399948835373%
Test Loss: 2.1547751419067382 | Test Acc: 15.899999439716339%
Epoch: 97 | Epoch Time: 0m 54s
Train Loss: 2.1405661346435547 | Train Acc: 15.812000632286072%
Test Loss: 2.1697330001831054 | Test Acc: 15.979999303817749%
Epoch: 98 | Epoch Time: 0m 53s
Train Loss: 2.1488785803222656 | Train Acc: 15.955999493598938%
Test Loss: 2.1793048385620115 | Test Acc: 16.210000216960907%
Epoch: 99 | Epoch Time: 0m 53s
Train Loss: 2.1584009826660155 | Train Acc: 16.14000052213669%
Test Loss: 2.1899162826538086 | Test Acc: 16.220000386238098%
Epoch: 100 | Epoch Time: 0m 55s
Train Loss: 2.164822784423828 | Train Acc: 16.279999911785126%
Test Loss: 2.1976493759155273 | Test Acc: 16.39000028371811%
