acc,loss
0.1,2.3016779849243165
0.10548,2.294929807739258
0.1423,2.281214429016113
0.1489,2.2597250631713868
0.15136,2.232437192993164
0.153,2.2021020932006836
0.1496,2.170004493713379
0.14622,2.1381407775878905
0.14086,2.1106212814331053
0.14142,2.084152231140137
0.14106,2.0630302807617187
0.13748,2.0446292147827148
0.13252,2.029190578613281
0.1328,2.016731668701172
0.12954,2.0058396826171876
0.12734,1.9960499990844727
0.12614,1.9876007901000976
0.12498,1.9797974688720703
0.12596,1.9748232672119141
0.12586,1.9701065628051757
0.1257,1.965755248413086
0.12472,1.9625183486938476
0.12208,1.9591914178466796
0.12122,1.9563545419311523
0.11998,1.9545091845703124
0.119,1.953137852783203
0.11728,1.9520282608032227
0.11924,1.9488843725585938
0.11718,1.948403363647461
0.11914,1.9458363690185547
0.11928,1.9432181719970703
0.11864,1.940679800415039
0.11796,1.9398608663940429
0.11588,1.9379147579956055
0.11566,1.9370395849609374
0.1166,1.9352815643310546
0.11644,1.9351069396972655
0.11808,1.9312643075561524
0.1174,1.9292183102416993
0.11738,1.9296000628662109
0.1182,1.9274034106445312
0.1191,1.9249088247680664
0.1182,1.9258899481201173
0.1176,1.923825652770996
0.11766,1.9238300439453124
0.11842,1.9236471502685546
0.11906,1.923120888671875
0.11774,1.9220003942871093
0.11954,1.918254970703125
0.11936,1.9167731192016602
0.12146,1.918839577331543
0.12172,1.9199383050537109
0.12376,1.9174593392944337
0.12454,1.9185454229736327
0.1278,1.9153326953125
0.12722,1.915473578491211
0.1281,1.9146187564086914
0.13082,1.9125416760253906
0.13148,1.9165068298339845
0.1277,1.9213070504760743
0.12984,1.9219092434692382
0.12978,1.9204135556030273
0.12952,1.9231011990356446
0.13052,1.923370658569336
0.13286,1.9238286141967773
0.1337,1.9285757424926757
0.13596,1.9293857754516601
0.13552,1.931987172241211
0.13634,1.9367770971679688
0.13818,1.9366312750244141
0.1391,1.9417150509643555
0.13834,1.946986318359375
0.13928,1.952762827758789
0.13876,1.9566079431152343
0.14028,1.9620780838012695
0.1406,1.967962731628418
0.1415,1.9729750411987306
0.14184,1.9779039926147461
0.143,1.9841749356079101
0.14202,1.9931249786376952
0.14394,1.9953707034301758
0.14512,2.000454536743164
0.14646,2.006245245361328
0.14668,2.014933988647461
0.14828,2.019738798828125
0.15056,2.022700314025879
0.15078,2.030610847167969
0.1509,2.0423947720336915
0.1516,2.0486529794311523
0.15274,2.0616249548339844
0.15314,2.0739097146606444
0.15392,2.0851464303588867
0.15414,2.095215625
0.15488,2.105472221069336
0.15606,2.1170301150512696
0.15674,2.126784800415039
0.15812,2.1405661346435547
0.15956,2.1488785803222656
0.1614,2.1584009826660155
0.1628,2.164822784423828
