Namespace(action=8, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'bf', 'defence': 'raw', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 10, 'attack_strength': -1.0, 'k': 1, 'b': 4, 'test_frequency': 1}
======================Start Train Model [Sun May  5 18:44:05 2024]======================
Epoch: 1 | Epoch Time: 0m 55s
Test Loss: 2.304329446411133 | Test Acc: 10.320000350475311%
Epoch: 66 | Epoch Time: 0m 55s
Train Loss: 2.304313794250488 | Train Acc: 10.313999652862549%
Test Loss: 2.3044032745361327 | Test Acc: 10.289999842643738%
Epoch: 67 | Epoch Time: 0m 53s
Train Loss: 2.304387977294922 | Train Acc: 10.301999747753143%
Test Loss: 2.3044804794311524 | Test Acc: 10.23000031709671%
Epoch: 68 | Epoch Time: 0m 57s
Train Loss: 2.304430744628906 | Train Acc: 10.317999869585037%
Test Loss: 2.3045265487670896 | Test Acc: 10.249999910593033%
Epoch: 69 | Epoch Time: 0m 55s
Train Loss: 2.3044256732177733 | Train Acc: 10.304000228643417%
Test Loss: 2.304526762390137 | Test Acc: 10.180000215768814%
Epoch: 70 | Epoch Time: 0m 53s
Train Loss: 2.3044153524780273 | Train Acc: 10.333999991416931%
Test Loss: 2.304520896911621 | Test Acc: 10.209999978542328%
Epoch: 71 | Epoch Time: 0m 56s
Train Loss: 2.304363798828125 | Train Acc: 10.328000038862228%
Test Loss: 2.3044744567871094 | Test Acc: 10.209999978542328%
Epoch: 72 | Epoch Time: 0m 57s
Train Loss: 2.3044501443481447 | Train Acc: 10.277999937534332%
Test Loss: 2.3045657806396482 | Test Acc: 10.14999970793724%
Epoch: 73 | Epoch Time: 0m 54s
Train Loss: 2.3045617037963866 | Train Acc: 10.304000228643417%
Test Loss: 2.3046804611206055 | Test Acc: 10.189999639987946%
Epoch: 74 | Epoch Time: 0m 55s
Train Loss: 2.304588916320801 | Train Acc: 10.320000350475311%
Test Loss: 2.304711749267578 | Test Acc: 10.180000215768814%
Epoch: 75 | Epoch Time: 0m 57s
Train Loss: 2.304621401977539 | Train Acc: 10.317999869585037%
Test Loss: 2.30474705657959 | Test Acc: 10.170000046491623%
Epoch: 76 | Epoch Time: 0m 56s
Train Loss: 2.3046764797973633 | Train Acc: 10.341999679803848%
Test Loss: 2.304804496765137 | Test Acc: 10.199999809265137%
Epoch: 77 | Epoch Time: 0m 53s
Train Loss: 2.3048420819091797 | Train Acc: 10.288000106811523%
Test Loss: 2.304979948425293 | Test Acc: 10.130000114440918%
Epoch: 78 | Epoch Time: 0m 54s
Train Loss: 2.304849998168945 | Train Acc: 10.332000255584717%
Test Loss: 2.304992613220215 | Test Acc: 10.180000215768814%
Epoch: 79 | Epoch Time: 0m 56s
Train Loss: 2.3048918698120118 | Train Acc: 10.316000133752823%
Test Loss: 2.305041325378418 | Test Acc: 10.170000046491623%
Epoch: 80 | Epoch Time: 0m 57s
Train Loss: 2.3049852868652345 | Train Acc: 10.294000059366226%
Test Loss: 2.3051433410644533 | Test Acc: 10.159999877214432%
Epoch: 81 | Epoch Time: 0m 54s
Train Loss: 2.304974223327637 | Train Acc: 10.37599965929985%
Test Loss: 2.3051333435058594 | Test Acc: 10.199999809265137%
Epoch: 82 | Epoch Time: 0m 56s
Train Loss: 2.305049514465332 | Train Acc: 10.350000113248825%
Test Loss: 2.305212496948242 | Test Acc: 10.189999639987946%
Epoch: 83 | Epoch Time: 0m 55s
Train Loss: 2.3051222518920897 | Train Acc: 10.304000228643417%
Test Loss: 2.3052909637451173 | Test Acc: 10.159999877214432%
Epoch: 84 | Epoch Time: 0m 53s
Train Loss: 2.305166022338867 | Train Acc: 10.292000323534012%
Test Loss: 2.305345458984375 | Test Acc: 10.14000028371811%
Epoch: 85 | Epoch Time: 0m 54s
Train Loss: 2.3051767529296874 | Train Acc: 10.29599979519844%
Test Loss: 2.3053602401733397 | Test Acc: 10.14999970793724%
Epoch: 86 | Epoch Time: 0m 56s
Train Loss: 2.3052132244873045 | Train Acc: 10.328000038862228%
Test Loss: 2.305400811767578 | Test Acc: 10.170000046491623%
Epoch: 87 | Epoch Time: 0m 56s
Train Loss: 2.305272389526367 | Train Acc: 10.328000038862228%
Test Loss: 2.3054656036376953 | Test Acc: 10.14999970793724%
Epoch: 88 | Epoch Time: 0m 54s
Train Loss: 2.3052896887207033 | Train Acc: 10.311999917030334%
Test Loss: 2.3054911849975586 | Test Acc: 10.14999970793724%
Epoch: 89 | Epoch Time: 0m 55s
Train Loss: 2.3053394439697263 | Train Acc: 10.300000011920929%
Test Loss: 2.3055534469604493 | Test Acc: 10.14999970793724%
Epoch: 90 | Epoch Time: 0m 58s
Train Loss: 2.3054605126953125 | Train Acc: 10.245999693870544%
Test Loss: 2.3056816650390624 | Test Acc: 10.130000114440918%
Epoch: 91 | Epoch Time: 0m 54s
Train Loss: 2.3055779791259767 | Train Acc: 10.227999836206436%
Test Loss: 2.305813444519043 | Test Acc: 10.109999775886536%
Epoch: 92 | Epoch Time: 0m 54s
Train Loss: 2.3056401748657227 | Train Acc: 10.209999978542328%
Test Loss: 2.3058862396240234 | Test Acc: 10.100000351667404%
Epoch: 93 | Epoch Time: 0m 58s
Train Loss: 2.305605768737793 | Train Acc: 10.232000052928925%
Test Loss: 2.305860775756836 | Test Acc: 10.100000351667404%
Epoch: 94 | Epoch Time: 0m 55s
Train Loss: 2.305668187561035 | Train Acc: 10.227999836206436%
Test Loss: 2.3059274627685546 | Test Acc: 10.100000351667404%
Epoch: 95 | Epoch Time: 0m 54s
Train Loss: 2.3057914810180664 | Train Acc: 10.214000195264816%
Test Loss: 2.3060652435302735 | Test Acc: 10.100000351667404%
Epoch: 96 | Epoch Time: 0m 55s
Train Loss: 2.3058516986083983 | Train Acc: 10.199999809265137%
Test Loss: 2.306137860107422 | Test Acc: 10.100000351667404%
Epoch: 97 | Epoch Time: 0m 58s
Train Loss: 2.3059779287719726 | Train Acc: 10.214000195264816%
Test Loss: 2.3062724731445314 | Test Acc: 10.109999775886536%
Epoch: 98 | Epoch Time: 0m 54s
Train Loss: 2.306021003112793 | Train Acc: 10.209999978542328%
Test Loss: 2.306324591064453 | Test Acc: 10.109999775886536%
Epoch: 99 | Epoch Time: 0m 54s
Train Loss: 2.3060777310180662 | Train Acc: 10.217999666929245%
Test Loss: 2.3063980590820314 | Test Acc: 10.100000351667404%
Epoch: 100 | Epoch Time: 0m 59s
Train Loss: 2.3062079513549807 | Train Acc: 10.20200029015541%
Test Loss: 2.3065361694335937 | Test Acc: 10.100000351667404%
