acc,loss
0.14006,2.295705798339844
0.18908,2.2780738577270507
0.23098,2.250379987182617
0.26848,2.2128198681640625
0.29614,2.1703615878295897
0.31206,2.1235646719360353
0.3228,2.0766671484375
0.33304,2.027850768737793
0.33956,1.9831157580566405
0.34748,1.940958175354004
0.35466,1.9011195712280273
0.36158,1.8629033917236328
0.36682,1.8283263470458984
0.37346,1.7960715087890624
0.3792,1.7673871197509765
0.38478,1.73929892578125
0.39194,1.71269341217041
0.39784,1.6895042156982423
0.4036,1.6673115255737305
0.40906,1.6449375802612305
0.41408,1.6252483938598632
0.41872,1.6078914123535155
0.4251,1.588917555847168
0.43134,1.5724159768676758
0.4368,1.5564019046020507
0.44186,1.5379431411743163
0.44776,1.5214043389892578
0.45256,1.5070989752197266
0.45812,1.490797753753662
0.46354,1.476302995300293
0.46868,1.4629584756469727
0.47366,1.4505113604736328
0.47884,1.436361474609375
0.48328,1.4242415864562987
0.48766,1.4116370062255859
0.49284,1.4002409651184082
0.49614,1.3897162553405762
0.50142,1.377166227722168
0.50628,1.3655254905700684
0.51056,1.3553297525024415
0.51414,1.3451741981506347
0.51772,1.336928211517334
0.5208,1.3298935258483886
0.52398,1.3223873637390138
0.5267,1.314447886657715
0.5302,1.3053612176513671
0.53298,1.2984088864135743
0.53698,1.2904599891662598
0.53996,1.2836145788574218
0.54322,1.2760930882263184
0.54654,1.2695346810913086
0.54934,1.2637929063415527
0.55156,1.25672676361084
0.5542,1.250653963165283
0.55638,1.2450168426513673
0.55916,1.2387721070861817
0.5611,1.2334811834716797
0.56372,1.2283332107543945
0.56566,1.2233594288635254
0.5682,1.2186865278625487
0.57064,1.2144273434448243
0.57256,1.2100708964538573
0.5746,1.2063607553100586
0.57704,1.202537046813965
0.57802,1.1993608618164062
0.58026,1.1961269163513184
0.58272,1.1923498152160645
0.58434,1.1898341221618651
0.58632,1.1866391400146485
0.58808,1.184045425567627
0.5898,1.1810404457092285
0.5919,1.178536106414795
0.59388,1.1765239205932618
0.59584,1.1741944216918945
0.59702,1.1719113250732422
0.59846,1.1700410722351073
0.60042,1.168616484222412
0.60238,1.1665997817993163
0.60348,1.1655703051757813
0.60556,1.1641829734802247
0.60738,1.1631696682739259
0.60832,1.1619113816833495
0.6099,1.1623227757263184
0.61118,1.1620799064636231
0.61338,1.162764189453125
0.61486,1.1625148635864258
0.6159,1.1615389418029785
0.61698,1.1622630055236816
0.61834,1.162421427001953
0.6197,1.162341058654785
0.6209,1.1630451399230957
0.62196,1.1644703785705566
0.6231,1.1668273481750489
0.6244,1.1686428439331056
0.6253,1.1703610791015624
0.62626,1.1720281700134276
0.62678,1.1753828857421875
0.628,1.1774471215820312
0.62888,1.1810946548461914
0.63016,1.1825629527282715
