Namespace(action=12, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'raw', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': 1.0, 'k': 20, 'b': 4, 'test_frequency': 1}
======================Start Train Model [Mon May  6 04:33:10 2024]======================
Epoch: 1 | Epoch Time: 0m 46s
Epoch: 23 | Epoch Time: 0m 46s
Train Loss: 1.5804751364135743 | Train Acc: 43.338000774383545%
Test Loss: 1.5777421676635741 | Test Acc: 43.41000020503998%
Epoch: 24 | Epoch Time: 0m 47s
Train Loss: 1.564734096069336 | Train Acc: 43.803998827934265%
Test Loss: 1.5623085845947267 | Test Acc: 43.97999942302704%
Epoch: 25 | Epoch Time: 0m 46s
Train Loss: 1.5486520428466797 | Train Acc: 44.29199993610382%
Test Loss: 1.5466689651489258 | Test Acc: 44.589999318122864%
Epoch: 26 | Epoch Time: 0m 46s
Train Loss: 1.5316298574829101 | Train Acc: 44.87999975681305%
Test Loss: 1.529814616394043 | Test Acc: 45.19000053405762%
Epoch: 27 | Epoch Time: 0m 46s
Train Loss: 1.517392998046875 | Train Acc: 45.3220009803772%
Test Loss: 1.5160845458984376 | Test Acc: 45.89000046253204%
Epoch: 28 | Epoch Time: 0m 47s
Train Loss: 1.5040131677246094 | Train Acc: 45.81800103187561%
Test Loss: 1.503134259033203 | Test Acc: 46.1899995803833%
Epoch: 29 | Epoch Time: 0m 46s
Train Loss: 1.492209679260254 | Train Acc: 46.257999539375305%
Test Loss: 1.4919189895629883 | Test Acc: 46.720001101493835%
Epoch: 30 | Epoch Time: 0m 46s
Train Loss: 1.4787610002136231 | Train Acc: 46.827998757362366%
Test Loss: 1.4788455337524413 | Test Acc: 47.040000557899475%
Epoch: 31 | Epoch Time: 0m 46s
Train Loss: 1.4665913597106934 | Train Acc: 47.25799858570099%
Test Loss: 1.467124479675293 | Test Acc: 47.35000133514404%
Epoch: 32 | Epoch Time: 0m 47s
Train Loss: 1.4537051188659669 | Train Acc: 47.7400004863739%
Test Loss: 1.4547565048217774 | Test Acc: 47.760000824928284%
Epoch: 33 | Epoch Time: 0m 47s
Train Loss: 1.440727537536621 | Train Acc: 48.18800091743469%
Test Loss: 1.4422787963867187 | Test Acc: 48.089998960494995%
Epoch: 34 | Epoch Time: 0m 46s
Train Loss: 1.4267995135498046 | Train Acc: 48.565998673439026%
Test Loss: 1.428734799194336 | Test Acc: 48.62000048160553%
Epoch: 35 | Epoch Time: 0m 46s
Train Loss: 1.4166222779846191 | Train Acc: 48.899999260902405%
Test Loss: 1.4192230911254884 | Test Acc: 49.2000013589859%
Epoch: 36 | Epoch Time: 0m 47s
Train Loss: 1.4069033201599122 | Train Acc: 49.34400022029877%
Test Loss: 1.4102397636413575 | Test Acc: 49.48999881744385%
Epoch: 37 | Epoch Time: 0m 46s
Train Loss: 1.3964283229064942 | Train Acc: 49.69800114631653%
Test Loss: 1.4005676239013671 | Test Acc: 49.93999898433685%
Epoch: 38 | Epoch Time: 0m 46s
Train Loss: 1.386622274017334 | Train Acc: 50.03200173377991%
Test Loss: 1.3915908744812011 | Test Acc: 50.22000074386597%
Epoch: 39 | Epoch Time: 0m 46s
Train Loss: 1.3772369508361817 | Train Acc: 50.463998317718506%
Test Loss: 1.3830832725524902 | Test Acc: 50.58000087738037%
Epoch: 40 | Epoch Time: 0m 47s
Train Loss: 1.3678088916015625 | Train Acc: 50.88599920272827%
Test Loss: 1.3745509841918946 | Test Acc: 50.950002670288086%
Epoch: 41 | Epoch Time: 0m 46s
Train Loss: 1.3600489811706542 | Train Acc: 51.10800266265869%
Test Loss: 1.367704214477539 | Test Acc: 51.270002126693726%
Epoch: 42 | Epoch Time: 0m 47s
Train Loss: 1.3515791094970704 | Train Acc: 51.4959990978241%
Test Loss: 1.360106103515625 | Test Acc: 51.5999972820282%
Epoch: 43 | Epoch Time: 0m 46s
Train Loss: 1.3415779109191894 | Train Acc: 51.90200209617615%
Test Loss: 1.351149089050293 | Test Acc: 51.910001039505005%
Epoch: 44 | Epoch Time: 0m 47s
Train Loss: 1.3336206089782714 | Train Acc: 52.18999981880188%
Test Loss: 1.3440750663757324 | Test Acc: 51.990002393722534%
Epoch: 45 | Epoch Time: 0m 47s
Train Loss: 1.3252704794311523 | Train Acc: 52.5160014629364%
Test Loss: 1.3366322883605957 | Test Acc: 52.30000019073486%
Epoch: 46 | Epoch Time: 0m 46s
Train Loss: 1.316300482940674 | Train Acc: 52.824002504348755%
Test Loss: 1.3287866134643556 | Test Acc: 52.56999731063843%
Epoch: 47 | Epoch Time: 0m 46s
Train Loss: 1.3091260095214843 | Train Acc: 53.09000015258789%
Test Loss: 1.3226321273803712 | Test Acc: 52.67000198364258%
Epoch: 48 | Epoch Time: 0m 47s
Train Loss: 1.3014734857177734 | Train Acc: 53.48600149154663%
Test Loss: 1.3159733985900879 | Test Acc: 52.93999910354614%
Epoch: 49 | Epoch Time: 0m 47s
Train Loss: 1.2951115036010743 | Train Acc: 53.76200079917908%
Test Loss: 1.3106338088989258 | Test Acc: 53.329998254776%
Epoch: 50 | Epoch Time: 0m 46s
Train Loss: 1.2888061656188965 | Train Acc: 54.071998596191406%
Test Loss: 1.3055245826721191 | Test Acc: 53.65999937057495%
Epoch: 51 | Epoch Time: 0m 46s
Train Loss: 1.2821138830566405 | Train Acc: 54.32199835777283%
Test Loss: 1.3000693016052247 | Test Acc: 53.82000207901001%
Epoch: 52 | Epoch Time: 0m 46s
Train Loss: 1.2761006768798828 | Train Acc: 54.552000761032104%
Test Loss: 1.2951805709838866 | Test Acc: 53.82999777793884%
Epoch: 53 | Epoch Time: 0m 47s
Train Loss: 1.2700620184326172 | Train Acc: 54.85600233078003%
Test Loss: 1.2904299919128417 | Test Acc: 54.030001163482666%
Epoch: 54 | Epoch Time: 0m 46s
Train Loss: 1.2642296270751954 | Train Acc: 55.08400201797485%
Test Loss: 1.2859133331298829 | Test Acc: 54.14000153541565%
Epoch: 55 | Epoch Time: 0m 47s
Train Loss: 1.2585502781677247 | Train Acc: 55.3600013256073%
Test Loss: 1.281659130859375 | Test Acc: 54.500001668930054%
Epoch: 56 | Epoch Time: 0m 46s
Train Loss: 1.2533814714050293 | Train Acc: 55.61400055885315%
Test Loss: 1.2778137092590331 | Test Acc: 54.61000204086304%
Epoch: 57 | Epoch Time: 0m 47s
Train Loss: 1.2481522637939453 | Train Acc: 55.834001302719116%
Test Loss: 1.2739979934692383 | Test Acc: 54.86000180244446%
Epoch: 58 | Epoch Time: 0m 47s
Train Loss: 1.2431431259155274 | Train Acc: 56.03799819946289%
Test Loss: 1.2705558959960936 | Test Acc: 54.93000149726868%
Epoch: 59 | Epoch Time: 0m 46s
Train Loss: 1.2384786763000488 | Train Acc: 56.234002113342285%
Test Loss: 1.2675955184936523 | Test Acc: 55.14000058174133%
Epoch: 60 | Epoch Time: 0m 46s
Train Loss: 1.2336653024291993 | Train Acc: 56.5060019493103%
Test Loss: 1.264541845703125 | Test Acc: 55.26000261306763%
Epoch: 61 | Epoch Time: 0m 47s
Train Loss: 1.2292628129577636 | Train Acc: 56.69199824333191%
Test Loss: 1.2617232421875 | Test Acc: 55.36999702453613%
Epoch: 62 | Epoch Time: 0m 46s
Train Loss: 1.225326219177246 | Train Acc: 56.91400170326233%
Test Loss: 1.2596908203125 | Test Acc: 55.52999973297119%
Epoch: 63 | Epoch Time: 0m 46s
Train Loss: 1.2211568264770507 | Train Acc: 57.13599920272827%
Test Loss: 1.2574715614318848 | Test Acc: 55.720001459121704%
Epoch: 64 | Epoch Time: 0m 46s
Train Loss: 1.216949136505127 | Train Acc: 57.35999941825867%
Test Loss: 1.254957258605957 | Test Acc: 55.970001220703125%
Epoch: 65 | Epoch Time: 0m 47s
Train Loss: 1.2135328302001953 | Train Acc: 57.586002349853516%
Test Loss: 1.2536019973754884 | Test Acc: 56.12000226974487%
Epoch: 66 | Epoch Time: 0m 47s
Train Loss: 1.2100117698669433 | Train Acc: 57.73400068283081%
Test Loss: 1.2522466552734375 | Test Acc: 56.199997663497925%
Epoch: 67 | Epoch Time: 0m 46s
Train Loss: 1.2071114236450196 | Train Acc: 58.0020010471344%
Test Loss: 1.25110263671875 | Test Acc: 56.269997358322144%
Epoch: 68 | Epoch Time: 0m 46s
Train Loss: 1.2042822595214844 | Train Acc: 58.2099974155426%
Test Loss: 1.2503916847229004 | Test Acc: 56.47000074386597%
Epoch: 69 | Epoch Time: 0m 47s
Train Loss: 1.2021981982421874 | Train Acc: 58.34599733352661%
Test Loss: 1.2506669395446777 | Test Acc: 56.47000074386597%
Epoch: 70 | Epoch Time: 0m 46s
Train Loss: 1.1997830917358399 | Train Acc: 58.486002683639526%
Test Loss: 1.2503003005981446 | Test Acc: 56.690001487731934%
Epoch: 71 | Epoch Time: 0m 46s
Train Loss: 1.1978980635070802 | Train Acc: 58.73200297355652%
Test Loss: 1.2507764801025392 | Test Acc: 56.790000200271606%
Epoch: 72 | Epoch Time: 0m 47s
Train Loss: 1.19605164352417 | Train Acc: 58.81800055503845%
Test Loss: 1.2511117439270019 | Test Acc: 56.940001249313354%
Epoch: 73 | Epoch Time: 0m 47s
Train Loss: 1.1953713485717774 | Train Acc: 58.994001150131226%
Test Loss: 1.252936809539795 | Test Acc: 57.109999656677246%
Epoch: 74 | Epoch Time: 0m 46s
Train Loss: 1.1931952430725097 | Train Acc: 59.11399722099304%
Test Loss: 1.2524791687011718 | Test Acc: 57.34000205993652%
Epoch: 75 | Epoch Time: 0m 46s
Train Loss: 1.1911535235595703 | Train Acc: 59.28599834442139%
Test Loss: 1.2531136444091797 | Test Acc: 57.45000243186951%
Epoch: 76 | Epoch Time: 0m 47s
Train Loss: 1.1903982081604003 | Train Acc: 59.46800112724304%
Test Loss: 1.2552509719848632 | Test Acc: 57.55000114440918%
Epoch: 77 | Epoch Time: 0m 47s
Train Loss: 1.1902740957641602 | Train Acc: 59.605997800827026%
Test Loss: 1.2579475036621093 | Test Acc: 57.63999819755554%
Epoch: 78 | Epoch Time: 0m 46s
Train Loss: 1.1891813595581056 | Train Acc: 59.78999733924866%
Test Loss: 1.2595105949401855 | Test Acc: 57.87000060081482%
Epoch: 79 | Epoch Time: 0m 46s
Train Loss: 1.1892947590637206 | Train Acc: 59.91799831390381%
Test Loss: 1.2623530647277832 | Test Acc: 57.94000029563904%
Epoch: 80 | Epoch Time: 0m 46s
Train Loss: 1.1894211462402344 | Train Acc: 60.07800102233887%
Test Loss: 1.265252350616455 | Test Acc: 58.0299973487854%
Epoch: 81 | Epoch Time: 0m 47s
Train Loss: 1.1857263441467285 | Train Acc: 60.17400026321411%
Test Loss: 1.2636902297973633 | Test Acc: 58.139997720718384%
Epoch: 82 | Epoch Time: 0m 46s
Train Loss: 1.1869389169311524 | Train Acc: 60.36999821662903%
Test Loss: 1.2678899971008302 | Test Acc: 58.170002698898315%
Epoch: 83 | Epoch Time: 0m 46s
Train Loss: 1.1850390824890136 | Train Acc: 60.478001832962036%
Test Loss: 1.2685207252502442 | Test Acc: 58.240002393722534%
Epoch: 84 | Epoch Time: 0m 47s
Train Loss: 1.187511623687744 | Train Acc: 60.64000129699707%
Test Loss: 1.2744535255432128 | Test Acc: 58.35999846458435%
Epoch: 85 | Epoch Time: 0m 47s
Train Loss: 1.1914587144470214 | Train Acc: 60.746002197265625%
Test Loss: 1.281980104827881 | Test Acc: 58.43999981880188%
Epoch: 86 | Epoch Time: 0m 47s
Train Loss: 1.1942177784729004 | Train Acc: 60.93800067901611%
Test Loss: 1.2882907402038575 | Test Acc: 58.59000086784363%
Epoch: 87 | Epoch Time: 0m 46s
Train Loss: 1.1966792863464355 | Train Acc: 61.03000044822693%
Test Loss: 1.2939314567565918 | Test Acc: 58.71000289916992%
Epoch: 88 | Epoch Time: 0m 46s
Train Loss: 1.1977119668579101 | Train Acc: 61.103999614715576%
Test Loss: 1.2980526336669922 | Test Acc: 58.74999761581421%
Epoch: 89 | Epoch Time: 0m 46s
Train Loss: 1.201068575592041 | Train Acc: 61.2339973449707%
Test Loss: 1.304716061401367 | Test Acc: 58.93999934196472%
Epoch: 90 | Epoch Time: 0m 46s
Train Loss: 1.205248991394043 | Train Acc: 61.36599779129028%
Test Loss: 1.3124456726074218 | Test Acc: 58.95000100135803%
Epoch: 91 | Epoch Time: 0m 46s
Train Loss: 1.2075384188842773 | Train Acc: 61.441999673843384%
Test Loss: 1.3177894065856934 | Test Acc: 59.130001068115234%
Epoch: 92 | Epoch Time: 0m 46s
Train Loss: 1.2103691600036621 | Train Acc: 61.57799959182739%
Test Loss: 1.324012685394287 | Test Acc: 59.16000008583069%
Epoch: 93 | Epoch Time: 0m 46s
Train Loss: 1.2147033187866212 | Train Acc: 61.7139995098114%
Test Loss: 1.331812914276123 | Test Acc: 59.28000211715698%
Epoch: 94 | Epoch Time: 0m 46s
Train Loss: 1.2169960787963867 | Train Acc: 61.82600259780884%
Test Loss: 1.3373258003234862 | Test Acc: 59.369999170303345%
Epoch: 95 | Epoch Time: 0m 46s
Train Loss: 1.2178007633972168 | Train Acc: 61.94800138473511%
Test Loss: 1.3408124938964843 | Test Acc: 59.31000113487244%
Epoch: 96 | Epoch Time: 0m 46s
Train Loss: 1.2200977882385253 | Train Acc: 62.04000115394592%
Test Loss: 1.3458792617797852 | Test Acc: 59.359997510910034%
Epoch: 97 | Epoch Time: 0m 46s
Train Loss: 1.2228098377990724 | Train Acc: 62.1720016002655%
Test Loss: 1.3516030014038085 | Test Acc: 59.5300018787384%
Epoch: 98 | Epoch Time: 0m 45s
Train Loss: 1.224858448944092 | Train Acc: 62.25200295448303%
Test Loss: 1.3565912872314454 | Test Acc: 59.57000255584717%
Epoch: 99 | Epoch Time: 0m 46s
Train Loss: 1.2281847673034667 | Train Acc: 62.379997968673706%
Test Loss: 1.363318984222412 | Test Acc: 59.68000292778015%
Epoch: 100 | Epoch Time: 0m 46s
Train Loss: 1.2292818127441407 | Train Acc: 62.48999834060669%
Test Loss: 1.3671895553588866 | Test Acc: 59.65999960899353%
Namespace(action=12, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'raw', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': 1.0, 'k': 20, 'b': 4, 'test_frequency': 1}
======================Start Train Model [Tue May  7 18:53:01 2024]======================
Epoch: 1 | Epoch Time: 0m 47s
Train Loss: 2.295705798339844 | Train Acc: 14.005999267101288%
Test Loss: 2.2957933197021485 | Test Acc: 13.850000500679016%
Epoch: 2 | Epoch Time: 0m 46s
Train Loss: 2.2780738577270507 | Train Acc: 18.907999992370605%
Test Loss: 2.2781313034057615 | Test Acc: 18.619999289512634%
Epoch: 3 | Epoch Time: 0m 46s
Train Loss: 2.250379987182617 | Train Acc: 23.097999393939972%
Test Loss: 2.250317562866211 | Test Acc: 22.709999978542328%
Epoch: 4 | Epoch Time: 0m 47s
Train Loss: 2.2128198681640625 | Train Acc: 26.848000288009644%
Test Loss: 2.2126338973999022 | Test Acc: 26.44999921321869%
Epoch: 5 | Epoch Time: 0m 58s
Train Loss: 2.1703615878295897 | Train Acc: 29.613998532295227%
Test Loss: 2.169978910827637 | Test Acc: 29.48000133037567%
Epoch: 6 | Epoch Time: 0m 57s
Train Loss: 2.1235646719360353 | Train Acc: 31.205999851226807%
Test Loss: 2.1229995361328124 | Test Acc: 31.099998950958252%
Epoch: 7 | Epoch Time: 1m 0s
Train Loss: 2.0766671484375 | Train Acc: 32.28000104427338%
Test Loss: 2.0759361740112303 | Test Acc: 32.39000141620636%
Epoch: 8 | Epoch Time: 0m 58s
Train Loss: 2.027850768737793 | Train Acc: 33.30399990081787%
Test Loss: 2.0269708221435545 | Test Acc: 33.03000032901764%
Epoch: 9 | Epoch Time: 1m 0s
Train Loss: 1.9831157580566405 | Train Acc: 33.956000208854675%
Test Loss: 1.982064486694336 | Test Acc: 33.970001339912415%
Epoch: 10 | Epoch Time: 1m 0s
Train Loss: 1.940958175354004 | Train Acc: 34.74799990653992%
Test Loss: 1.9399797164916992 | Test Acc: 34.95999872684479%
Epoch: 11 | Epoch Time: 0m 59s
Train Loss: 1.9011195712280273 | Train Acc: 35.46600043773651%
Test Loss: 1.9001812149047852 | Test Acc: 35.31999886035919%
Epoch: 12 | Epoch Time: 0m 58s
Train Loss: 1.8629033917236328 | Train Acc: 36.15800142288208%
Test Loss: 1.8621204681396484 | Test Acc: 36.17999851703644%
Epoch: 13 | Epoch Time: 1m 1s
Train Loss: 1.8283263470458984 | Train Acc: 36.68200075626373%
Test Loss: 1.8276688751220702 | Test Acc: 36.68000102043152%
Epoch: 14 | Epoch Time: 0m 59s
Train Loss: 1.7960715087890624 | Train Acc: 37.34599947929382%
Test Loss: 1.7956890991210936 | Test Acc: 37.3199999332428%
Epoch: 15 | Epoch Time: 0m 55s
Train Loss: 1.7673871197509765 | Train Acc: 37.92000114917755%
Test Loss: 1.7672625961303712 | Test Acc: 37.95999884605408%
Epoch: 16 | Epoch Time: 0m 59s
Train Loss: 1.73929892578125 | Train Acc: 38.47799897193909%
Test Loss: 1.739577621459961 | Test Acc: 38.80000114440918%
Epoch: 17 | Epoch Time: 0m 58s
Train Loss: 1.71269341217041 | Train Acc: 39.19399976730347%
Test Loss: 1.713336228942871 | Test Acc: 39.59999978542328%
Epoch: 18 | Epoch Time: 0m 57s
Train Loss: 1.6895042156982423 | Train Acc: 39.78399932384491%
Test Loss: 1.6905756683349609 | Test Acc: 40.11000096797943%
Epoch: 19 | Epoch Time: 0m 59s
Train Loss: 1.6673115255737305 | Train Acc: 40.36000072956085%
Test Loss: 1.668759329223633 | Test Acc: 40.66999852657318%
Epoch: 20 | Epoch Time: 0m 59s
Train Loss: 1.6449375802612305 | Train Acc: 40.9060001373291%
Test Loss: 1.6472208877563477 | Test Acc: 41.11999869346619%
Epoch: 21 | Epoch Time: 0m 58s
Train Loss: 1.6252483938598632 | Train Acc: 41.40799939632416%
Test Loss: 1.628457763671875 | Test Acc: 41.690000891685486%
Epoch: 22 | Epoch Time: 0m 58s
Train Loss: 1.6078914123535155 | Train Acc: 41.8720006942749%
Test Loss: 1.6119821075439453 | Test Acc: 42.07000136375427%
Epoch: 23 | Epoch Time: 1m 0s
Train Loss: 1.588917555847168 | Train Acc: 42.50999987125397%
Test Loss: 1.5938285934448242 | Test Acc: 42.75999963283539%
Epoch: 24 | Epoch Time: 0m 58s
Train Loss: 1.5724159768676758 | Train Acc: 43.13400089740753%
Test Loss: 1.5779852264404297 | Test Acc: 43.43000054359436%
Epoch: 25 | Epoch Time: 0m 58s
Train Loss: 1.5564019046020507 | Train Acc: 43.68000030517578%
Test Loss: 1.562652458190918 | Test Acc: 44.17000114917755%
Epoch: 26 | Epoch Time: 1m 0s
Train Loss: 1.5379431411743163 | Train Acc: 44.185999035835266%
Test Loss: 1.544896157836914 | Test Acc: 44.6399986743927%
Epoch: 27 | Epoch Time: 0m 58s
Train Loss: 1.5214043389892578 | Train Acc: 44.77599859237671%
Test Loss: 1.529156623840332 | Test Acc: 45.100000500679016%
Epoch: 28 | Epoch Time: 0m 58s
Train Loss: 1.5070989752197266 | Train Acc: 45.25600075721741%
Test Loss: 1.5157169128417969 | Test Acc: 45.62000036239624%
Epoch: 29 | Epoch Time: 0m 59s
Train Loss: 1.490797753753662 | Train Acc: 45.81199884414673%
Test Loss: 1.500435269165039 | Test Acc: 46.16999924182892%
Epoch: 30 | Epoch Time: 0m 59s
Train Loss: 1.476302995300293 | Train Acc: 46.35399878025055%
Test Loss: 1.4869466766357422 | Test Acc: 46.61000072956085%
Epoch: 31 | Epoch Time: 0m 58s
Train Loss: 1.4629584756469727 | Train Acc: 46.86799943447113%
Test Loss: 1.4746254829406737 | Test Acc: 47.22999930381775%
Epoch: 32 | Epoch Time: 0m 59s
Train Loss: 1.4505113604736328 | Train Acc: 47.36599922180176%
Test Loss: 1.4630313400268555 | Test Acc: 47.42000102996826%
Epoch: 33 | Epoch Time: 1m 0s
Train Loss: 1.436361474609375 | Train Acc: 47.88399934768677%
Test Loss: 1.4498069625854493 | Test Acc: 48.06999862194061%
Epoch: 34 | Epoch Time: 0m 58s
Train Loss: 1.4242415864562987 | Train Acc: 48.32800030708313%
Test Loss: 1.438615210723877 | Test Acc: 48.30999970436096%
Epoch: 35 | Epoch Time: 0m 59s
Train Loss: 1.4116370062255859 | Train Acc: 48.76599907875061%
Test Loss: 1.4271077056884767 | Test Acc: 48.989999294281006%
Epoch: 36 | Epoch Time: 1m 1s
Train Loss: 1.4002409651184082 | Train Acc: 49.28399920463562%
Test Loss: 1.416743138885498 | Test Acc: 49.230000376701355%
Epoch: 37 | Epoch Time: 0m 59s
Train Loss: 1.3897162553405762 | Train Acc: 49.61400032043457%
Test Loss: 1.4072794692993165 | Test Acc: 49.459999799728394%
Epoch: 38 | Epoch Time: 0m 58s
Train Loss: 1.377166227722168 | Train Acc: 50.14200210571289%
Test Loss: 1.39576488571167 | Test Acc: 49.970000982284546%
Epoch: 39 | Epoch Time: 1m 1s
Train Loss: 1.3655254905700684 | Train Acc: 50.62800049781799%
Test Loss: 1.38511669921875 | Test Acc: 50.56999921798706%
Epoch: 40 | Epoch Time: 1m 1s
Train Loss: 1.3553297525024415 | Train Acc: 51.05599761009216%
Test Loss: 1.3759912536621093 | Test Acc: 50.919997692108154%
Epoch: 41 | Epoch Time: 1m 8s
Train Loss: 1.3451741981506347 | Train Acc: 51.41400098800659%
Test Loss: 1.366894652557373 | Test Acc: 51.28999948501587%
Epoch: 42 | Epoch Time: 1m 9s
Train Loss: 1.336928211517334 | Train Acc: 51.77199840545654%
Test Loss: 1.3598191520690919 | Test Acc: 51.62000060081482%
Epoch: 43 | Epoch Time: 1m 7s
Train Loss: 1.3298935258483886 | Train Acc: 52.0799994468689%
Test Loss: 1.3537804252624512 | Test Acc: 51.95000171661377%
Epoch: 44 | Epoch Time: 1m 7s
Train Loss: 1.3223873637390138 | Train Acc: 52.39800214767456%
Test Loss: 1.3472373077392579 | Test Acc: 52.18999981880188%
Epoch: 45 | Epoch Time: 1m 7s
Train Loss: 1.314447886657715 | Train Acc: 52.67000198364258%
Test Loss: 1.340497186279297 | Test Acc: 52.42999792098999%
Epoch: 46 | Epoch Time: 0m 59s
Train Loss: 1.3053612176513671 | Train Acc: 53.02000045776367%
Test Loss: 1.3326003303527831 | Test Acc: 52.730000019073486%
Epoch: 47 | Epoch Time: 0m 59s
Train Loss: 1.2984088864135743 | Train Acc: 53.29800248146057%
Test Loss: 1.3267184158325196 | Test Acc: 52.78000235557556%
Epoch: 48 | Epoch Time: 1m 1s
Train Loss: 1.2904599891662598 | Train Acc: 53.69799733161926%
Test Loss: 1.3200196365356445 | Test Acc: 52.99999713897705%
Epoch: 49 | Epoch Time: 0m 59s
Train Loss: 1.2836145788574218 | Train Acc: 53.99600267410278%
