acc,loss
0.10002,2.2986601248168945
0.14908,2.29214436126709
0.16326,2.2818400985717773
0.19856,2.267650013427734
0.22948,2.2501089694213867
0.2501,2.229389668273926
0.27074,2.2065241729736327
0.2901,2.1808729135131837
0.30462,2.1534919732666014
0.31472,2.124977286682129
0.3236,2.096266986694336
0.33178,2.0660807849121094
0.33892,2.035941620483398
0.34666,2.006598479309082
0.35228,1.9767941668701172
0.35902,1.9501264596557617
0.36332,1.9235331964111329
0.36846,1.8967589111328125
0.37344,1.8735789834594727
0.37894,1.8484469967651367
0.3842,1.826088264465332
0.38754,1.8052869284057618
0.3914,1.7840530288696288
0.39434,1.7639172610473632
0.39752,1.7452481930541992
0.40118,1.7276260989379884
0.4044,1.7113288967895508
0.40804,1.694807067565918
0.41092,1.6810906442260742
0.41536,1.6641123727416993
0.41924,1.6504178533935547
0.42248,1.637964866027832
0.42662,1.6239608615112304
0.4289,1.613366531677246
0.43256,1.601594686279297
0.43592,1.5896199600219727
0.44062,1.5776452386474609
0.44262,1.5683826245117187
0.44616,1.5562087686157227
0.4497,1.5464607229614258
0.45308,1.5353024368286132
0.45638,1.5254873046875
0.45888,1.5172124877929687
0.46182,1.5097048358154297
0.46442,1.5016389035034179
0.46664,1.493917629547119
0.4697,1.4845113882446288
0.47316,1.4746667552185058
0.47636,1.4660330834960937
0.47864,1.458875185546875
0.4812,1.451906091003418
0.48356,1.4441226580810547
0.48694,1.4351008381652832
0.48864,1.4281606275939942
0.49152,1.4204282772827148
0.49318,1.4153451846313476
0.49518,1.4092689892578125
0.49712,1.4029835424804689
0.499,1.3975713075256349
0.50148,1.391416951599121
0.50394,1.3861791459655761
0.5064,1.3812620623779297
0.50856,1.374384068145752
0.51102,1.3679370391845702
0.51312,1.36279949508667
0.51524,1.3570191725158691
0.51742,1.3520412734985352
0.51922,1.3467357502746582
0.52084,1.3426219009399414
0.52178,1.3397659657287597
0.52322,1.3349287336730957
0.525,1.330186741027832
0.52658,1.3261292860412597
0.52888,1.3207483319091797
0.53098,1.317057718963623
0.53228,1.3126950286865235
0.53326,1.3085868188476562
0.53516,1.305063864440918
0.537,1.3015205076599121
0.53894,1.298173719329834
0.53976,1.2951169798278808
0.54104,1.2917563558959961
0.54242,1.2888775354003905
0.54394,1.2859169535827637
0.5453,1.2826190997314453
0.54678,1.2800142832946777
0.54838,1.277257876586914
0.5496,1.2744543058776856
0.55024,1.27222474899292
0.5515,1.268675474395752
0.553,1.2652475444030762
0.55414,1.2622110313415527
0.55534,1.2601462182617187
0.55656,1.2574395877075195
0.55788,1.2549135217285157
0.559,1.2524406336975098
0.5592,1.2510014924621582
0.56044,1.248656097869873
0.5622,1.2458687510681152
0.56336,1.2440348416137694
