acc,loss
0.1,2.305299482727051
0.09984,2.306726294555664
0.09326,2.3084636920166015
0.05768,2.310731322631836
0.09154,2.3137753228759768
0.09998,2.317883592529297
0.1,2.3236108480834963
0.1,2.3316062564086915
0.1,2.3429125369262693
0.1,2.3593191616821287
0.1,2.382974614868164
0.1,2.4196292276000975
0.1,2.4789890014648437
0.1,2.5791897180175782
0.1,2.761810917663574
0.1,3.1254788818359374
0.1,3.8580455541992187
0.1,5.795158657836914
0.1,11.325379970703125
0.1,34.338086953125
0.1,307.9868742578125
0.1,123076.76804
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
