acc,loss
0.10016,2.2973168420410155
0.15448,2.283358695678711
0.20782,2.2592337603759765
0.24092,2.224777322692871
0.26558,2.1838275296020506
0.28822,2.1368448471069335
0.3056,2.089481868286133
0.32094,2.039595622253418
0.33186,1.9901668008422853
0.34584,1.942493414001465
0.35704,1.896303611755371
0.36604,1.8546103521728516
0.37448,1.817153568725586
0.38128,1.7825967404174805
0.38686,1.7523134832763672
0.39244,1.7238416329956054
0.39758,1.6971451080322266
0.40356,1.6731352755737305
0.41094,1.649588401489258
0.4174,1.6284211749267579
0.42272,1.6098269192504884
0.4272,1.5937936880493164
0.43046,1.5768776119995118
0.43682,1.5585610131835939
0.44142,1.5438568283081056
0.44748,1.5292541995239257
0.45092,1.5168732931518554
0.45612,1.5018646392822266
0.46158,1.4878724092102051
0.46598,1.475179457244873
0.47058,1.460827402496338
0.47504,1.4497564987182616
0.4788,1.4391590954589843
0.48222,1.430441794281006
0.4859,1.419855754699707
0.4915,1.4093920222473144
0.49532,1.4004739241027833
0.49912,1.3914678366088866
0.50412,1.3816580982971192
0.50656,1.3738285281372071
0.51104,1.3655535899353026
0.51414,1.359293664703369
0.51852,1.348398512878418
0.52126,1.3410864823913575
0.52432,1.3346855975341796
0.52736,1.3273291166687011
0.5297,1.3223463485717772
0.53272,1.315980964050293
0.53462,1.3099211695861817
0.53714,1.3039596995544434
0.5393,1.299374365081787
0.54204,1.2925293705749512
0.54466,1.2872399964904786
0.54786,1.2827157841491699
0.54908,1.2791169319152833
0.55018,1.2753178033447266
0.55166,1.2734693272399902
0.55376,1.2700878086853027
0.55646,1.2650829171752929
0.55878,1.2627594850158692
0.55966,1.2625483741760255
0.5604,1.260681265411377
0.56284,1.2585573277282716
0.5645,1.2571421520996093
0.56606,1.2567003825378418
0.56696,1.2564147703552246
0.569,1.2562947470092773
0.57104,1.256659033203125
0.57218,1.257246198272705
0.57306,1.2574419763183593
0.574,1.2597604052734375
0.57532,1.2618565156555175
0.57634,1.2657255267333984
0.57768,1.2709732922363282
0.57864,1.2735611126708983
0.57946,1.2765521383666991
0.58094,1.2826503282165527
0.5821,1.284274206237793
0.58326,1.2857725030517577
0.58448,1.2920967510986328
0.5854,1.3000822122192384
0.58672,1.3073583283996582
0.5882,1.3163928857421876
0.58874,1.3204544836425782
0.59004,1.3302353656005859
0.5908,1.3309621948242187
0.59192,1.3381118334960937
0.5928,1.3467103778076173
0.59372,1.3532440502929688
0.59466,1.3602375587463378
0.59488,1.3658342037963866
0.59642,1.3727730738830566
0.597,1.3787374124145508
0.59758,1.3852926776123047
0.5983,1.392784259338379
0.59958,1.3985127458190918
0.59978,1.4026093713378907
0.60048,1.406176121673584
0.60102,1.4086277809143066
0.6023,1.408636643371582
