acc,loss
0.18428,2.280049108276367
0.27336,2.2263340121459962
0.30948,2.1519095498657226
0.33116,2.0679155859375
0.35018,1.9872056225585937
0.36594,1.9126666049194336
0.3776,1.8475283303833008
0.39088,1.7862018405151368
0.40102,1.7356667633056642
0.41144,1.68945713470459
0.42184,1.6493276245117188
0.4319,1.6147478533935546
0.44088,1.581450881652832
0.45352,1.5485412631225586
0.46438,1.5165926820373534
0.4736,1.4862125910949706
0.48152,1.4593068482971192
0.49124,1.4363081394958497
0.49974,1.4102511772155761
0.50784,1.386425063934326
0.51602,1.3662868278503417
0.523,1.3473736106872558
0.53042,1.3271515522766113
0.53698,1.308432268371582
0.54294,1.2916394468688965
0.54832,1.274845936126709
0.55354,1.2602242700195312
0.55956,1.242181861114502
0.56418,1.227638014831543
0.57118,1.2106794549560547
0.57496,1.200320018005371
0.57884,1.1874421464538574
0.5843,1.173127791748047
0.58924,1.1597439573669435
0.59446,1.1456346098327637
0.59926,1.1335864088439942
0.60172,1.1255939149475098
0.60534,1.114207347869873
0.60898,1.1025294541931152
0.61384,1.0927007679748535
0.6174,1.0819292445373536
0.62258,1.0695072274780273
0.62688,1.0581818870544433
0.62992,1.0488930841064452
0.63442,1.0373376751708985
0.63612,1.0317336926269531
0.64024,1.0199081567382813
0.64472,1.008601838531494
0.64742,0.9992709223937988
0.65,0.991322543182373
0.6539,0.9819302436828613
0.65694,0.9742064947509765
0.66016,0.966873722076416
0.66482,0.9562671046447754
0.66722,0.9493235510253907
0.67054,0.9423317370605468
0.67318,0.9347411972045898
0.67694,0.9264604849243164
0.68068,0.9181202415466309
0.68372,0.9109888821411133
0.6858,0.9048742195129394
0.6904,0.8963535557556153
0.69182,0.8905848348999024
0.69438,0.8820248197937012
0.69604,0.8765769123840332
0.69938,0.8683779556274414
0.70122,0.860796007232666
0.70358,0.8527944715881348
0.70604,0.8461742469787598
0.70806,0.8402734400939942
0.70882,0.8346346560668946
0.7111,0.8285677169799804
0.71362,0.8208680627441406
0.71618,0.813632110900879
0.71822,0.8080081723022461
0.71924,0.8031591297912598
0.72138,0.7976878785705567
0.72432,0.7911219749450683
0.72652,0.7856112257385254
0.72892,0.7798979232788086
0.7308,0.7744923606872559
0.7309,0.7739284782409668
0.73378,0.7672094833374024
0.73408,0.7645972703552246
0.73738,0.7579753770446778
0.73928,0.7524353421020508
0.74158,0.7463248424530029
0.74382,0.7407333644866944
0.74596,0.7355352488708496
0.74736,0.7306629914855957
0.74936,0.7260975885009766
0.7502,0.722652035369873
0.75176,0.7184251098632812
0.75342,0.7136247451019287
0.75544,0.7083135160064697
0.75718,0.7047101830291748
0.7588,0.7003903826141358
0.76066,0.6962805411529541
0.76246,0.692032470779419
0.7635,0.6887181261444092
