Namespace(action=4, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'lf', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': 0.01, 'k': 1, 'b': 4, 'test_frequency': 1}
======================Start Train Model [Tue May  7 01:38:34 2024]======================
Epoch: 1 | Epoch Time: 0m 38s
Test Loss: 1.4926960868835448 | Test Acc: 46.07999920845032%
Epoch: 50 | Epoch Time: 0m 46s
Train Loss: 1.4877400596618653 | Train Acc: 46.366000175476074%
Test Loss: 1.492666293334961 | Test Acc: 46.070000529289246%
Epoch: 51 | Epoch Time: 0m 47s
Train Loss: 1.4877057453918456 | Train Acc: 46.351999044418335%
Test Loss: 1.492617876434326 | Test Acc: 46.07999920845032%
Epoch: 52 | Epoch Time: 0m 46s
Train Loss: 1.4876958464050294 | Train Acc: 46.35800123214722%
Test Loss: 1.4926074996948242 | Test Acc: 46.09000086784363%
Epoch: 53 | Epoch Time: 0m 47s
Train Loss: 1.4877021856689454 | Train Acc: 46.36799991130829%
Test Loss: 1.492605093383789 | Test Acc: 46.0999995470047%
Epoch: 54 | Epoch Time: 0m 46s
Train Loss: 1.4876497674560547 | Train Acc: 46.389999985694885%
Test Loss: 1.4925596740722655 | Test Acc: 46.09000086784363%
Epoch: 55 | Epoch Time: 0m 47s
Train Loss: 1.4876753993225098 | Train Acc: 46.38600051403046%
Test Loss: 1.4925824081420898 | Test Acc: 46.09000086784363%
Epoch: 56 | Epoch Time: 0m 47s
Train Loss: 1.4877105299377442 | Train Acc: 46.3919997215271%
Test Loss: 1.4926076736450196 | Test Acc: 46.07999920845032%
Epoch: 57 | Epoch Time: 0m 47s
Train Loss: 1.4876760636901856 | Train Acc: 46.413999795913696%
Test Loss: 1.492574494934082 | Test Acc: 46.070000529289246%
Epoch: 58 | Epoch Time: 0m 46s
Train Loss: 1.4876791470336914 | Train Acc: 46.40800058841705%
Test Loss: 1.4925779937744141 | Test Acc: 46.059998869895935%
Epoch: 59 | Epoch Time: 0m 46s
Train Loss: 1.4877258970642089 | Train Acc: 46.413999795913696%
Test Loss: 1.4926209426879882 | Test Acc: 46.07999920845032%
Epoch: 60 | Epoch Time: 0m 47s
Train Loss: 1.4876829251098633 | Train Acc: 46.41200006008148%
Test Loss: 1.4925804580688478 | Test Acc: 46.07999920845032%
Epoch: 61 | Epoch Time: 0m 47s
Train Loss: 1.4877274687194824 | Train Acc: 46.41999900341034%
Test Loss: 1.4926105010986328 | Test Acc: 46.03999853134155%
Epoch: 62 | Epoch Time: 0m 46s
Train Loss: 1.4877786235046386 | Train Acc: 46.41999900341034%
Test Loss: 1.4926563919067384 | Test Acc: 46.02000117301941%
Epoch: 63 | Epoch Time: 0m 46s
Train Loss: 1.4877892367553711 | Train Acc: 46.417999267578125%
Test Loss: 1.492665740966797 | Test Acc: 46.00000083446503%
Epoch: 64 | Epoch Time: 0m 46s
Train Loss: 1.4878212701416016 | Train Acc: 46.41200006008148%
Test Loss: 1.4926840209960937 | Test Acc: 46.0099995136261%
Epoch: 65 | Epoch Time: 0m 46s
Train Loss: 1.487821319885254 | Train Acc: 46.413999795913696%
Test Loss: 1.492671989440918 | Test Acc: 46.02000117301941%
Epoch: 66 | Epoch Time: 0m 46s
Train Loss: 1.4878574682617187 | Train Acc: 46.40800058841705%
Test Loss: 1.492708251953125 | Test Acc: 46.02000117301941%
Epoch: 67 | Epoch Time: 0m 46s
Train Loss: 1.4878920401000977 | Train Acc: 46.42400145530701%
Test Loss: 1.4927404495239258 | Test Acc: 46.02000117301941%
Epoch: 68 | Epoch Time: 0m 46s
Train Loss: 1.4878658168029786 | Train Acc: 46.42600119113922%
Test Loss: 1.492706689453125 | Test Acc: 46.00000083446503%
Epoch: 69 | Epoch Time: 0m 46s
Train Loss: 1.4878732786560058 | Train Acc: 46.42400145530701%
Test Loss: 1.492714892578125 | Test Acc: 45.989999175071716%
Epoch: 70 | Epoch Time: 0m 46s
Train Loss: 1.487877772064209 | Train Acc: 46.43599987030029%
Test Loss: 1.4927205047607421 | Test Acc: 45.989999175071716%
Epoch: 71 | Epoch Time: 0m 46s
Train Loss: 1.4878695498657226 | Train Acc: 46.43999934196472%
Test Loss: 1.4927128799438476 | Test Acc: 45.980000495910645%
Epoch: 72 | Epoch Time: 0m 46s
Train Loss: 1.4879025950622558 | Train Acc: 46.44399881362915%
Test Loss: 1.4927437286376952 | Test Acc: 45.980000495910645%
Epoch: 73 | Epoch Time: 0m 45s
Train Loss: 1.4879674877929687 | Train Acc: 46.45200073719025%
Test Loss: 1.492806805419922 | Test Acc: 46.0099995136261%
Epoch: 74 | Epoch Time: 0m 46s
Train Loss: 1.4879516577148437 | Train Acc: 46.45400047302246%
Test Loss: 1.4927934219360353 | Test Acc: 46.05000019073486%
Epoch: 75 | Epoch Time: 0m 46s
Train Loss: 1.4879879338073732 | Train Acc: 46.45799994468689%
Test Loss: 1.4928253219604493 | Test Acc: 46.03999853134155%
Epoch: 76 | Epoch Time: 0m 46s
Train Loss: 1.4879923945617677 | Train Acc: 46.47600054740906%
Test Loss: 1.4928333557128906 | Test Acc: 46.05000019073486%
Epoch: 77 | Epoch Time: 0m 47s
Train Loss: 1.4880115174865722 | Train Acc: 46.459999680519104%
Test Loss: 1.492851823425293 | Test Acc: 46.05000019073486%
Epoch: 78 | Epoch Time: 0m 47s
Train Loss: 1.488070898284912 | Train Acc: 46.47400081157684%
Test Loss: 1.4929102661132811 | Test Acc: 46.07999920845032%
Epoch: 79 | Epoch Time: 0m 45s
Train Loss: 1.4880813484191895 | Train Acc: 46.47200107574463%
Test Loss: 1.4929149444580079 | Test Acc: 46.07999920845032%
Epoch: 80 | Epoch Time: 0m 46s
Train Loss: 1.4881117210388184 | Train Acc: 46.48599922657013%
Test Loss: 1.4929410247802735 | Test Acc: 46.09000086784363%
Epoch: 81 | Epoch Time: 0m 46s
Train Loss: 1.4881294886779786 | Train Acc: 46.50599956512451%
Test Loss: 1.4929564758300782 | Test Acc: 46.0999995470047%
Epoch: 82 | Epoch Time: 0m 47s
Train Loss: 1.4881794024658204 | Train Acc: 46.507999300956726%
Test Loss: 1.493004005432129 | Test Acc: 46.09000086784363%
Epoch: 83 | Epoch Time: 0m 46s
Train Loss: 1.4881705548095703 | Train Acc: 46.52000069618225%
Test Loss: 1.4929945831298828 | Test Acc: 46.11999988555908%
Epoch: 84 | Epoch Time: 0m 47s
Train Loss: 1.4882220928955079 | Train Acc: 46.522000432014465%
Test Loss: 1.4930342391967772 | Test Acc: 46.140000224113464%
Epoch: 85 | Epoch Time: 0m 47s
Train Loss: 1.488219806213379 | Train Acc: 46.53199911117554%
Test Loss: 1.4930324203491212 | Test Acc: 46.149998903274536%
Epoch: 86 | Epoch Time: 0m 46s
Train Loss: 1.4882107890319825 | Train Acc: 46.535998582839966%
Test Loss: 1.4930227783203125 | Test Acc: 46.16000056266785%
Epoch: 87 | Epoch Time: 0m 46s
Train Loss: 1.4882516850280763 | Train Acc: 46.546000242233276%
Test Loss: 1.4930636367797852 | Test Acc: 46.16000056266785%
Epoch: 88 | Epoch Time: 0m 46s
Train Loss: 1.488289773712158 | Train Acc: 46.55199944972992%
Test Loss: 1.4931016632080079 | Test Acc: 46.140000224113464%
Epoch: 89 | Epoch Time: 0m 46s
Train Loss: 1.4883032933044433 | Train Acc: 46.560001373291016%
Test Loss: 1.4931156646728516 | Test Acc: 46.16000056266785%
Epoch: 90 | Epoch Time: 0m 46s
Train Loss: 1.488368083190918 | Train Acc: 46.564000844955444%
Test Loss: 1.493179246520996 | Test Acc: 46.16000056266785%
Epoch: 91 | Epoch Time: 0m 46s
Train Loss: 1.4884374360656738 | Train Acc: 46.58200144767761%
Test Loss: 1.4932405899047851 | Test Acc: 46.16000056266785%
Epoch: 92 | Epoch Time: 0m 46s
Train Loss: 1.4885207461547851 | Train Acc: 46.58200144767761%
Test Loss: 1.4933245025634765 | Test Acc: 46.149998903274536%
Epoch: 93 | Epoch Time: 0m 47s
Train Loss: 1.4885589454650878 | Train Acc: 46.59999907016754%
Test Loss: 1.493367108154297 | Test Acc: 46.149998903274536%
Epoch: 94 | Epoch Time: 0m 46s
Train Loss: 1.4885909385681153 | Train Acc: 46.60800099372864%
Test Loss: 1.493404818725586 | Test Acc: 46.18000090122223%
Epoch: 95 | Epoch Time: 0m 46s
Train Loss: 1.4886519290161133 | Train Acc: 46.619999408721924%
Test Loss: 1.4934671005249023 | Test Acc: 46.1899995803833%
Epoch: 96 | Epoch Time: 0m 46s
Train Loss: 1.4887025283813478 | Train Acc: 46.63400053977966%
Test Loss: 1.4935191528320313 | Test Acc: 46.18000090122223%
Epoch: 97 | Epoch Time: 0m 46s
Train Loss: 1.4887818513488769 | Train Acc: 46.63800001144409%
Test Loss: 1.4935981872558595 | Test Acc: 46.20000123977661%
Epoch: 98 | Epoch Time: 0m 46s
Train Loss: 1.4888229609680175 | Train Acc: 46.64599895477295%
Test Loss: 1.4936417190551758 | Test Acc: 46.20999991893768%
Epoch: 99 | Epoch Time: 0m 46s
Train Loss: 1.4888911561584472 | Train Acc: 46.65200114250183%
Test Loss: 1.4937129028320313 | Test Acc: 46.23999893665314%
Epoch: 100 | Epoch Time: 0m 46s
Train Loss: 1.488930240020752 | Train Acc: 46.647998690605164%
Test Loss: 1.493752587890625 | Test Acc: 46.25000059604645%
