acc,loss
0.1,2.3047838244628904
0.1,2.3052975912475584
0.1,2.3057260650634768
0.1,2.3061061114501955
0.1,2.306443810119629
0.1,2.3067646395874024
0.1,2.3070752474975587
0.1,2.3073794247436523
0.09998,2.307681540222168
0.09986,2.3079831341552732
0.09872,2.3082870303344727
0.09476,2.308596784057617
0.08732,2.30891688079834
0.07678,2.3092597207641603
0.06656,2.3096101498413084
0.05774,2.3099844964599607
0.05522,2.310373311767578
0.0584,2.31077653503418
0.06636,2.3111985330200193
0.07478,2.3116455780029295
0.08536,2.3121235641479494
0.09346,2.3126216180419923
0.09846,2.313157074584961
0.09976,2.313723433532715
0.1,2.31433468170166
0.1,2.3149820681762696
0.1,2.3156752011108397
0.1,2.3164074459838866
0.1,2.3172038952636718
0.1,2.3180412258911134
0.1,2.3189441848754884
0.1,2.3199012884521486
0.1,2.3209346557617185
0.1,2.322055451660156
0.1,2.323249958190918
0.1,2.3245510668945313
0.1,2.3259778549194334
0.1,2.3274898348999025
0.1,2.329136452026367
0.1,2.3308641027832033
0.1,2.33278849609375
0.1,2.3349021340942384
0.1,2.3372599176025393
0.1,2.3397741635131837
0.1,2.3425434393310547
0.1,2.345641608276367
0.1,2.3489603387451172
0.1,2.352802075500488
0.1,2.356958664855957
0.1,2.361466889038086
0.1,2.3665348080444337
0.1,2.372232562561035
0.1,2.378632137451172
0.1,2.3856679080200194
0.1,2.39320001159668
0.1,2.4019782528686524
0.1,2.4123639456176758
0.1,2.423609306640625
0.1,2.436040291442871
0.1,2.4504096392822268
0.1,2.466764865722656
0.1,2.483955137939453
0.1,2.503941248168945
0.1,2.5288189538574217
0.1,2.555711253662109
0.1,2.5871031033325194
0.1,2.6243878103637694
0.1,2.6666092474365235
0.1,2.7104481289672853
0.1,2.7745718045043946
0.1,2.8355571771240236
0.1,2.919832403564453
0.1,2.9913424114990232
0.1,3.1115854321289063
0.1,3.2104920599365236
0.1,3.3513802600097655
0.1,3.5248842626953123
0.1,3.7364853912353517
0.1,3.9820428088378907
0.1,4.236463552246094
0.1,4.54678443725586
0.1,4.915255732421875
0.1,5.390052873535156
0.1,5.913049666137695
0.1,6.526016306152344
0.1,7.227504146728515
0.1,8.153355495605469
0.1,9.185735184326171
0.1,10.555205451660155
0.1,12.240973857421874
0.1,14.39763158203125
0.1,17.06696388671875
0.1,20.675838305664062
0.1,25.767107963867186
0.1,33.35756294921875
0.1,44.543591977539066
0.1,63.65492325195312
0.1,100.3116641796875
0.1,189.273466640625
0.1,443.78308421875
