acc,loss
0.14306,2.295364351501465
0.1425,2.2809425485229493
0.23664,2.2540004104614257
0.28266,2.2143407385253906
0.29774,2.16781847076416
0.30784,2.1210069021606444
0.3357,2.0676369869995117
0.3476,2.0167954296875
0.34994,1.9673168310546876
0.35606,1.917784786376953
0.3638,1.8742262951660156
0.374,1.8282513284301758
0.37788,1.7886970263671875
0.38786,1.7527722845458984
0.39188,1.7261893701171875
0.39776,1.695050325012207
0.39492,1.683842625427246
0.40576,1.6603931744384766
0.41552,1.6350646759033203
0.42896,1.60351986328125
0.43098,1.591020892944336
0.4421,1.5664693154907225
0.44702,1.5512710446166993
0.45386,1.53264951171875
0.45994,1.5135778414916992
0.46472,1.4944323426818849
0.46942,1.4806901568603517
0.47262,1.4681750953674317
0.47504,1.4527025811767578
0.47808,1.4468987477111817
0.48456,1.436145184173584
0.48652,1.4287244300842286
0.48712,1.4200357516479492
0.49084,1.4078093127441407
0.49708,1.3921814335632323
0.4998,1.3874978044128419
0.50204,1.3837208464050292
0.50396,1.3832234552001954
0.4985,1.39440869430542
0.50104,1.3907941841125488
0.50026,1.40664990234375
0.50282,1.4103770877075195
0.50414,1.4106821032714845
0.50416,1.4198295431518555
0.50062,1.433030362548828
0.50066,1.4476524772644044
0.50024,1.4604018086242676
0.50004,1.483622847442627
0.49788,1.4954359361267089
0.49764,1.5326436874389648
0.49756,1.572134029083252
0.49762,1.6077455432128906
0.49142,1.6281697319030761
0.4911,1.6817797789001465
0.49042,1.7383568629455566
0.49012,1.7905609497070312
0.4922,1.7898783908081055
0.49034,1.840588793334961
0.49054,1.9063532356262207
0.49096,1.9713490385437011
0.49062,2.0261110406494143
0.4904,2.0786501501464842
0.48974,2.1409672259521484
0.48934,2.2001179959106447
0.48936,2.2563992114257814
0.48882,2.3097074026489257
0.4886,2.360561492614746
0.48848,2.4089451654052736
0.488,2.454252145690918
0.48766,2.4979600927734373
0.48754,2.539163348693848
0.48714,2.577853395080566
0.48706,2.614515425415039
0.48688,2.6491175784301757
0.487,2.6819943026733397
0.48682,2.7138228561401365
0.48636,2.7439631518554686
0.48614,2.7729355084228517
0.48608,2.801129353637695
0.48622,2.826754364013672
0.48618,2.8506861758422852
0.48602,2.8740680682373045
0.4856,2.896769256286621
0.48536,2.91904411529541
0.4851,2.9395768630981447
0.4851,2.9588525762939453
0.48506,2.9786532998657225
0.48494,2.997310957336426
0.48494,3.015531007385254
0.48918,2.622462028503418
0.48962,2.6589068994140623
0.48954,2.6935439474487306
0.48984,2.726863257446289
0.48974,2.7591314004516603
0.4896,2.790079907531738
0.48944,2.8196596365356443
0.48906,2.846811996154785
0.48924,2.873736277770996
0.48918,2.899225832824707
0.48914,2.9230458560180663
