Namespace(action=12, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'raw', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': 1.0, 'k': 1, 'b': 6, 'test_frequency': 1}
======================Start Train Model [Mon May  6 06:11:13 2024]======================
Epoch: 1 | Epoch Time: 0m 46s
Test Loss: 1.5124035339355468 | Test Acc: 49.25000071525574%
Epoch: 50 | Epoch Time: 0m 53s
Train Loss: 1.5326436874389648 | Train Acc: 49.76400136947632%
Test Loss: 1.5506166038513183 | Test Acc: 49.160000681877136%
Epoch: 51 | Epoch Time: 0m 52s
Train Loss: 1.572134029083252 | Train Acc: 49.75599944591522%
Test Loss: 1.5903343688964844 | Test Acc: 49.219998717308044%
Epoch: 52 | Epoch Time: 0m 52s
Train Loss: 1.6077455432128906 | Train Acc: 49.761998653411865%
Test Loss: 1.6254257926940918 | Test Acc: 49.320000410079956%
Epoch: 53 | Epoch Time: 0m 53s
Train Loss: 1.6281697319030761 | Train Acc: 49.14200007915497%
Test Loss: 1.648263338470459 | Test Acc: 48.73000085353851%
Epoch: 54 | Epoch Time: 0m 53s
Train Loss: 1.6817797789001465 | Train Acc: 49.1100013256073%
Test Loss: 1.7018042266845703 | Test Acc: 48.8400012254715%
Epoch: 55 | Epoch Time: 0m 52s
Train Loss: 1.7383568629455566 | Train Acc: 49.042001366615295%
Test Loss: 1.7583736740112306 | Test Acc: 48.7199991941452%
Epoch: 56 | Epoch Time: 0m 52s
Train Loss: 1.7905609497070312 | Train Acc: 49.0119993686676%
Test Loss: 1.8098662338256837 | Test Acc: 48.75999987125397%
Epoch: 57 | Epoch Time: 0m 53s
Train Loss: 1.7898783908081055 | Train Acc: 49.219998717308044%
Test Loss: 1.8007843215942383 | Test Acc: 48.87999892234802%
Epoch: 58 | Epoch Time: 0m 53s
Train Loss: 1.840588793334961 | Train Acc: 49.0339994430542%
Test Loss: 1.8521327087402344 | Test Acc: 48.89000058174133%
Epoch: 59 | Epoch Time: 0m 52s
Train Loss: 1.9063532356262207 | Train Acc: 49.05399978160858%
Test Loss: 1.9174566192626954 | Test Acc: 48.87000024318695%
Epoch: 60 | Epoch Time: 0m 51s
Train Loss: 1.9713490385437011 | Train Acc: 49.09600019454956%
Test Loss: 1.9817136795043946 | Test Acc: 48.910000920295715%
Epoch: 61 | Epoch Time: 0m 53s
Train Loss: 2.0261110406494143 | Train Acc: 49.06199872493744%
Test Loss: 2.036293418884277 | Test Acc: 48.85999858379364%
Epoch: 62 | Epoch Time: 0m 53s
Train Loss: 2.0786501501464842 | Train Acc: 49.03999865055084%
Test Loss: 2.0881921615600585 | Test Acc: 48.739999532699585%
Epoch: 63 | Epoch Time: 0m 52s
Train Loss: 2.1409672259521484 | Train Acc: 48.97400140762329%
Test Loss: 2.149653694152832 | Test Acc: 48.76999855041504%
Epoch: 64 | Epoch Time: 0m 52s
Train Loss: 2.2001179959106447 | Train Acc: 48.934000730514526%
Test Loss: 2.2079348190307617 | Test Acc: 48.71000051498413%
Epoch: 65 | Epoch Time: 0m 53s
Train Loss: 2.2563992114257814 | Train Acc: 48.93600046634674%
Test Loss: 2.2633745803833007 | Test Acc: 48.750001192092896%
Epoch: 66 | Epoch Time: 0m 52s
Train Loss: 2.3097074026489257 | Train Acc: 48.88199865818024%
Test Loss: 2.316045118713379 | Test Acc: 48.73000085353851%
Epoch: 67 | Epoch Time: 0m 52s
Train Loss: 2.360561492614746 | Train Acc: 48.85999858379364%
Test Loss: 2.3664440185546876 | Test Acc: 48.73000085353851%
Epoch: 68 | Epoch Time: 0m 53s
Train Loss: 2.4089451654052736 | Train Acc: 48.848000168800354%
Test Loss: 2.4142367858886717 | Test Acc: 48.78000020980835%
Epoch: 69 | Epoch Time: 0m 53s
Train Loss: 2.454252145690918 | Train Acc: 48.80000054836273%
Test Loss: 2.4586293090820313 | Test Acc: 48.69000017642975%
Epoch: 70 | Epoch Time: 0m 53s
Train Loss: 2.4979600927734373 | Train Acc: 48.76599907875061%
Test Loss: 2.5016703338623048 | Test Acc: 48.64000082015991%
Epoch: 71 | Epoch Time: 0m 52s
Train Loss: 2.539163348693848 | Train Acc: 48.754000663757324%
Test Loss: 2.542057548522949 | Test Acc: 48.7199991941452%
Epoch: 72 | Epoch Time: 0m 53s
Train Loss: 2.577853395080566 | Train Acc: 48.71399998664856%
Test Loss: 2.580106555175781 | Test Acc: 48.660001158714294%
Epoch: 73 | Epoch Time: 0m 52s
Train Loss: 2.614515425415039 | Train Acc: 48.7060010433197%
Test Loss: 2.61615743560791 | Test Acc: 48.660001158714294%
Epoch: 74 | Epoch Time: 0m 51s
Train Loss: 2.6491175784301757 | Train Acc: 48.688000440597534%
Test Loss: 2.6499732009887693 | Test Acc: 48.62000048160553%
Epoch: 75 | Epoch Time: 0m 53s
Train Loss: 2.6819943026733397 | Train Acc: 48.69999885559082%
Test Loss: 2.682354753112793 | Test Acc: 48.6299991607666%
Epoch: 76 | Epoch Time: 0m 52s
Train Loss: 2.7138228561401365 | Train Acc: 48.68200123310089%
Test Loss: 2.7135542236328125 | Test Acc: 48.64000082015991%
Epoch: 77 | Epoch Time: 0m 51s
Train Loss: 2.7439631518554686 | Train Acc: 48.63600134849548%
Test Loss: 2.7431058547973635 | Test Acc: 48.60000014305115%
Epoch: 78 | Epoch Time: 0m 52s
Train Loss: 2.7729355084228517 | Train Acc: 48.61400127410889%
Test Loss: 2.771605563354492 | Test Acc: 48.590001463890076%
Epoch: 79 | Epoch Time: 0m 52s
Train Loss: 2.801129353637695 | Train Acc: 48.607999086380005%
Test Loss: 2.7992455169677735 | Test Acc: 48.53000044822693%
Epoch: 80 | Epoch Time: 0m 52s
Train Loss: 2.826754364013672 | Train Acc: 48.622000217437744%
Test Loss: 2.824421057128906 | Test Acc: 48.48000109195709%
Epoch: 81 | Epoch Time: 0m 52s
Train Loss: 2.8506861758422852 | Train Acc: 48.618000745773315%
Test Loss: 2.8480414337158204 | Test Acc: 48.510000109672546%
Epoch: 82 | Epoch Time: 0m 52s
Train Loss: 2.8740680682373045 | Train Acc: 48.60199987888336%
Test Loss: 2.871025018310547 | Test Acc: 48.46999943256378%
Epoch: 83 | Epoch Time: 0m 53s
Train Loss: 2.896769256286621 | Train Acc: 48.55999946594238%
Test Loss: 2.8932796905517577 | Test Acc: 48.44000041484833%
Epoch: 84 | Epoch Time: 0m 52s
Train Loss: 2.91904411529541 | Train Acc: 48.53599965572357%
Test Loss: 2.9151724822998046 | Test Acc: 48.4499990940094%
Epoch: 85 | Epoch Time: 0m 51s
Train Loss: 2.9395768630981447 | Train Acc: 48.510000109672546%
Test Loss: 2.9354511840820314 | Test Acc: 48.42999875545502%
Epoch: 86 | Epoch Time: 0m 52s
Train Loss: 2.9588525762939453 | Train Acc: 48.510000109672546%
Test Loss: 2.9544106033325197 | Test Acc: 48.4499990940094%
Epoch: 87 | Epoch Time: 0m 52s
Train Loss: 2.9786532998657225 | Train Acc: 48.50600063800812%
Test Loss: 2.9738840362548826 | Test Acc: 48.420000076293945%
Epoch: 88 | Epoch Time: 0m 52s
Train Loss: 2.997310957336426 | Train Acc: 48.49399924278259%
Test Loss: 2.9920528289794923 | Test Acc: 48.39999973773956%
Epoch: 89 | Epoch Time: 0m 52s
Train Loss: 3.015531007385254 | Train Acc: 48.49399924278259%
Test Loss: 3.009850917053223 | Test Acc: 48.42999875545502%
Epoch: 90 | Epoch Time: 0m 53s
Train Loss: 2.622462028503418 | Train Acc: 48.91799986362457%
Test Loss: 2.621951889038086 | Test Acc: 48.71000051498413%
Epoch: 91 | Epoch Time: 0m 53s
Train Loss: 2.6589068994140623 | Train Acc: 48.962000012397766%
Test Loss: 2.657697024536133 | Test Acc: 48.739999532699585%
Epoch: 92 | Epoch Time: 0m 52s
Train Loss: 2.6935439474487306 | Train Acc: 48.95400106906891%
Test Loss: 2.691671569824219 | Test Acc: 48.820000886917114%
Epoch: 93 | Epoch Time: 0m 52s
Train Loss: 2.726863257446289 | Train Acc: 48.98400008678436%
Test Loss: 2.7244039764404295 | Test Acc: 48.89000058174133%
Epoch: 94 | Epoch Time: 0m 53s
Train Loss: 2.7591314004516603 | Train Acc: 48.97400140762329%
Test Loss: 2.7562698303222657 | Test Acc: 48.9300012588501%
Epoch: 95 | Epoch Time: 0m 52s
Train Loss: 2.790079907531738 | Train Acc: 48.96000027656555%
Test Loss: 2.7868183685302736 | Test Acc: 48.94999861717224%
Epoch: 96 | Epoch Time: 0m 51s
Train Loss: 2.8196596365356443 | Train Acc: 48.9439994096756%
Test Loss: 2.816015296936035 | Test Acc: 48.989999294281006%
Epoch: 97 | Epoch Time: 0m 52s
Train Loss: 2.846811996154785 | Train Acc: 48.90600144863129%
Test Loss: 2.8428194900512693 | Test Acc: 48.91999959945679%
Epoch: 98 | Epoch Time: 0m 47s
Train Loss: 2.873736277770996 | Train Acc: 48.923999071121216%
Test Loss: 2.869467926025391 | Test Acc: 48.829999566078186%
Epoch: 99 | Epoch Time: 0m 50s
Train Loss: 2.899225832824707 | Train Acc: 48.91799986362457%
Test Loss: 2.8947007614135742 | Test Acc: 48.85999858379364%
Epoch: 100 | Epoch Time: 0m 57s
Train Loss: 2.9230458560180663 | Train Acc: 48.914000391960144%
Test Loss: 2.9181893493652344 | Test Acc: 48.84999990463257%
