acc,loss
0.11322,2.297102067565918
0.16904,2.2834940780639648
0.20266,2.2596446194458006
0.24328,2.2257766137695314
0.27018,2.1865983615112303
0.28792,2.14045905670166
0.30202,2.099628222961426
0.32018,2.0529367987060545
0.33486,2.0010995483398437
0.3518,1.9481380990600585
0.36098,1.903129787902832
0.37252,1.86159808013916
0.37938,1.8208489263916015
0.38518,1.7875411737060547
0.39168,1.7522909939575195
0.39896,1.7215951733398438
0.40588,1.6951843579101562
0.41086,1.674190739440918
0.4123,1.649861961669922
0.41906,1.630381605529785
0.4245,1.6095167379760742
0.4282,1.5902061441040038
0.43138,1.5711618041992188
0.43586,1.5563334555053712
0.4433,1.5401052270507813
0.44534,1.5324608358764649
0.45022,1.5157790325927734
0.451,1.5082625659179687
0.45374,1.498560598754883
0.45914,1.4907648602294923
0.4665,1.4737091635131836
0.46858,1.468095825805664
0.47056,1.4651072494506836
0.4754,1.4578917100524902
0.47784,1.4571128942871094
0.4836,1.441112158050537
0.48898,1.4283310375976563
0.49176,1.4198704318237305
0.49706,1.4073622874450684
0.50364,1.3911658139038086
0.50452,1.392439868927002
0.50372,1.4006089459228515
0.50422,1.4116643920898437
0.5047,1.4222158795166016
0.50286,1.4372121020507813
0.50236,1.4535427812194823
0.50224,1.4662723829650879
0.496,1.4912750538635253
0.4979,1.5049455503845215
0.49378,1.5440632530212401
0.49524,1.5780436529541015
0.49674,1.6174116818237305
0.49656,1.6604553492736815
0.49682,1.7033862341308594
0.49654,1.751744369506836
0.50082,1.6872757473754882
0.50072,1.7400188540649415
0.50094,1.7972059719848632
0.50048,1.8557638911437988
0.49974,1.9150843716430663
0.49884,1.9626119456481934
0.4981,2.0110623834228516
0.498,2.0685839318847656
0.49762,2.123797371826172
0.49688,2.1763827014160158
0.497,2.226082607421875
0.49678,2.2748781372070312
0.49634,2.3206761096191406
0.49634,2.364609022216797
0.49652,2.4062080895996094
0.49592,2.4462456771850585
0.4954,2.4843150326538086
0.49496,2.5209130813598635
0.49488,2.555734349060059
0.49444,2.5889382543945314
0.49432,2.620393691711426
0.49422,2.6502157315063477
0.49434,2.6791452465820313
0.49402,2.7067966555786134
0.49418,2.7324375021362304
0.49414,2.757279593811035
0.49412,2.781082643432617
0.49388,2.8042661309814454
0.49372,2.8263639157104494
0.49328,2.847456645202637
0.49308,2.8678761227416993
0.49314,2.8869924224853514
0.49286,2.904773358459473
0.49258,2.9222742739868166
0.49242,2.9395554577636718
0.49236,2.956292898864746
0.49222,2.972403605041504
0.49212,2.9878177395629884
0.49214,3.002658280029297
0.4922,3.0171844207763674
0.49186,3.0310696731567384
0.49178,3.044319586486816
0.49172,3.057386188659668
0.49154,3.070052805480957
0.4916,3.0825089782714845
