Namespace(action=12, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'raw', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': 1.0, 'k': 1, 'b': 10, 'test_frequency': 1}
======================Start Train Model [Mon May  6 09:54:41 2024]======================
Epoch: 1 | Epoch Time: 0m 55s
Test Loss: 1.4321866310119629 | Test Acc: 50.050002336502075%
Epoch: 50 | Epoch Time: 0m 56s
Train Loss: 1.428725713043213 | Train Acc: 51.326000690460205%
Test Loss: 1.456457151031494 | Test Acc: 49.90000128746033%
Epoch: 51 | Epoch Time: 0m 55s
Train Loss: 1.4533592671203612 | Train Acc: 51.3480007648468%
Test Loss: 1.4835074043273926 | Test Acc: 49.84000027179718%
Epoch: 52 | Epoch Time: 0m 54s
Train Loss: 1.4723865036010741 | Train Acc: 51.25200152397156%
Test Loss: 1.504351220703125 | Test Acc: 49.75000023841858%
Epoch: 53 | Epoch Time: 0m 50s
Train Loss: 1.500846047821045 | Train Acc: 51.25399827957153%
Test Loss: 1.5358807929992675 | Test Acc: 49.61000084877014%
Epoch: 54 | Epoch Time: 0m 52s
Train Loss: 1.5279326953125 | Train Acc: 51.274001598358154%
Test Loss: 1.565090145111084 | Test Acc: 49.70000088214874%
Epoch: 55 | Epoch Time: 0m 57s
Train Loss: 1.5687463093566894 | Train Acc: 51.26199722290039%
Test Loss: 1.6097815620422364 | Test Acc: 49.64999854564667%
Epoch: 56 | Epoch Time: 0m 54s
Train Loss: 1.6186255278015136 | Train Acc: 51.13400220870972%
Test Loss: 1.662910511779785 | Test Acc: 49.52999949455261%
Epoch: 57 | Epoch Time: 0m 55s
Train Loss: 1.6669090121459962 | Train Acc: 51.06800198554993%
Test Loss: 1.713778458404541 | Test Acc: 49.309998750686646%
Epoch: 58 | Epoch Time: 0m 55s
Train Loss: 1.7218333848571776 | Train Acc: 50.940001010894775%
Test Loss: 1.771624870300293 | Test Acc: 49.25000071525574%
Epoch: 59 | Epoch Time: 0m 53s
Train Loss: 1.7742192938232422 | Train Acc: 50.679999589920044%
Test Loss: 1.8272862747192382 | Test Acc: 49.000000953674316%
Epoch: 60 | Epoch Time: 0m 51s
Train Loss: 1.807436881866455 | Train Acc: 50.467997789382935%
Test Loss: 1.861190584564209 | Test Acc: 48.899999260902405%
Epoch: 61 | Epoch Time: 0m 54s
Train Loss: 1.8427209510803222 | Train Acc: 50.37199854850769%
Test Loss: 1.898561329650879 | Test Acc: 48.69999885559082%
Epoch: 62 | Epoch Time: 0m 49s
Train Loss: 1.8969179837036132 | Train Acc: 50.25399923324585%
Test Loss: 1.9558190338134767 | Test Acc: 48.46000075340271%
Epoch: 63 | Epoch Time: 0m 56s
Train Loss: 1.93831100982666 | Train Acc: 50.02400279045105%
Test Loss: 1.9975892974853515 | Test Acc: 48.39999973773956%
Epoch: 64 | Epoch Time: 0m 56s
Train Loss: 1.996829877319336 | Train Acc: 49.97999966144562%
Test Loss: 2.0589353469848635 | Test Acc: 48.39000105857849%
Epoch: 65 | Epoch Time: 0m 55s
Train Loss: 2.0538354116821287 | Train Acc: 49.865999817848206%
Test Loss: 2.1186436080932616 | Test Acc: 48.4499990940094%
Epoch: 66 | Epoch Time: 0m 50s
Train Loss: 2.1085321459960937 | Train Acc: 49.85800087451935%
Test Loss: 2.176082475280762 | Test Acc: 48.44000041484833%
Epoch: 67 | Epoch Time: 0m 51s
Train Loss: 2.161445233154297 | Train Acc: 49.81600046157837%
Test Loss: 2.231500061035156 | Test Acc: 48.41000139713287%
Epoch: 68 | Epoch Time: 0m 51s
Train Loss: 2.212861821594238 | Train Acc: 49.733999371528625%
Test Loss: 2.2849740982055664 | Test Acc: 48.39000105857849%
Epoch: 69 | Epoch Time: 0m 58s
Train Loss: 2.2617891790771485 | Train Acc: 49.68799948692322%
Test Loss: 2.3362151107788085 | Test Acc: 48.2699990272522%
Epoch: 70 | Epoch Time: 0m 56s
Train Loss: 2.308311664123535 | Train Acc: 49.60600137710571%
Test Loss: 2.3849335388183595 | Test Acc: 48.19999933242798%
Epoch: 71 | Epoch Time: 1m 22s
Train Loss: 2.3521553964233397 | Train Acc: 49.5959997177124%
Test Loss: 2.4308810348510743 | Test Acc: 48.14000129699707%
Epoch: 72 | Epoch Time: 0m 53s
Train Loss: 2.394322699279785 | Train Acc: 49.522000551223755%
Test Loss: 2.475182536315918 | Test Acc: 48.06999862194061%
Epoch: 73 | Epoch Time: 0m 53s
Train Loss: 2.4348280462646485 | Train Acc: 49.522000551223755%
Test Loss: 2.517453173828125 | Test Acc: 48.100000619888306%
Epoch: 74 | Epoch Time: 0m 53s
Train Loss: 2.473080355834961 | Train Acc: 49.43999946117401%
Test Loss: 2.557363380432129 | Test Acc: 48.08000028133392%
Epoch: 75 | Epoch Time: 0m 52s
Train Loss: 2.5091740927124024 | Train Acc: 49.441999197006226%
Test Loss: 2.594972215270996 | Test Acc: 48.03000092506409%
Epoch: 76 | Epoch Time: 0m 53s
Train Loss: 2.5433030520629885 | Train Acc: 49.4159996509552%
Test Loss: 2.6306285583496094 | Test Acc: 48.03999960422516%
Epoch: 77 | Epoch Time: 0m 53s
Train Loss: 2.57596365814209 | Train Acc: 49.37199950218201%
Test Loss: 2.6647901184082032 | Test Acc: 48.019999265670776%
Epoch: 78 | Epoch Time: 0m 53s
Train Loss: 2.606321373901367 | Train Acc: 49.358001351356506%
Test Loss: 2.6964304260253904 | Test Acc: 47.97999858856201%
Epoch: 79 | Epoch Time: 0m 52s
Train Loss: 2.636205508117676 | Train Acc: 49.309998750686646%
Test Loss: 2.727516082763672 | Test Acc: 47.97999858856201%
Epoch: 80 | Epoch Time: 0m 52s
Train Loss: 2.6647086276245115 | Train Acc: 49.27600026130676%
Test Loss: 2.7572681121826172 | Test Acc: 47.94999957084656%
Epoch: 81 | Epoch Time: 0m 47s
Train Loss: 2.691923551635742 | Train Acc: 49.26599860191345%
Test Loss: 2.7856385177612304 | Test Acc: 47.9200005531311%
Epoch: 82 | Epoch Time: 0m 59s
Train Loss: 2.717846969604492 | Train Acc: 49.25599992275238%
Test Loss: 2.812632420349121 | Test Acc: 47.929999232292175%
Epoch: 83 | Epoch Time: 0m 58s
Train Loss: 2.7415951544189454 | Train Acc: 49.23200011253357%
Test Loss: 2.8372841217041014 | Test Acc: 47.88999855518341%
Epoch: 84 | Epoch Time: 0m 59s
Train Loss: 2.764010126953125 | Train Acc: 49.23200011253357%
Test Loss: 2.8605238647460935 | Test Acc: 47.87999987602234%
Epoch: 85 | Epoch Time: 0m 59s
Train Loss: 2.7866555731201172 | Train Acc: 49.21799898147583%
Test Loss: 2.884018989562988 | Test Acc: 47.87999987602234%
Epoch: 86 | Epoch Time: 0m 57s
Train Loss: 2.807613452758789 | Train Acc: 49.226000905036926%
Test Loss: 2.905695083618164 | Test Acc: 47.88999855518341%
Epoch: 87 | Epoch Time: 0m 59s
Train Loss: 2.828108964538574 | Train Acc: 49.2220014333725%
Test Loss: 2.9269711517333983 | Test Acc: 47.81000018119812%
Epoch: 88 | Epoch Time: 0m 58s
Train Loss: 2.847666047363281 | Train Acc: 49.21799898147583%
Test Loss: 2.9471883255004885 | Test Acc: 47.769999504089355%
Epoch: 89 | Epoch Time: 0m 57s
Train Loss: 2.8668188830566406 | Train Acc: 49.18600022792816%
Test Loss: 2.9669836868286135 | Test Acc: 47.79999852180481%
Epoch: 90 | Epoch Time: 0m 47s
Train Loss: 2.8847011074829103 | Train Acc: 49.16599988937378%
Test Loss: 2.9855126220703125 | Test Acc: 47.79999852180481%
Epoch: 91 | Epoch Time: 0m 47s
Train Loss: 2.902472631225586 | Train Acc: 49.136000871658325%
Test Loss: 3.0039174865722655 | Test Acc: 47.74999916553497%
Epoch: 92 | Epoch Time: 0m 47s
Train Loss: 2.919488257751465 | Train Acc: 49.11600053310394%
Test Loss: 3.0214699752807617 | Test Acc: 47.769999504089355%
Epoch: 93 | Epoch Time: 0m 46s
Train Loss: 2.9360343557739257 | Train Acc: 49.11600053310394%
Test Loss: 3.0385528549194336 | Test Acc: 47.760000824928284%
Epoch: 94 | Epoch Time: 0m 46s
Train Loss: 2.951172492675781 | Train Acc: 49.10399913787842%
Test Loss: 3.054141305541992 | Test Acc: 47.74999916553497%
Epoch: 95 | Epoch Time: 0m 46s
Train Loss: 2.9661399313354493 | Train Acc: 49.0880012512207%
Test Loss: 3.069716586303711 | Test Acc: 47.760000824928284%
Epoch: 96 | Epoch Time: 0m 51s
Train Loss: 2.981112776184082 | Train Acc: 49.09000098705292%
Test Loss: 3.085163551330566 | Test Acc: 47.79999852180481%
Epoch: 97 | Epoch Time: 0m 51s
Train Loss: 2.9953843032836915 | Train Acc: 49.070000648498535%
Test Loss: 3.0998301055908204 | Test Acc: 47.81999886035919%
Epoch: 98 | Epoch Time: 0m 51s
Train Loss: 3.0088110122680662 | Train Acc: 49.07799959182739%
Test Loss: 3.1136858947753905 | Test Acc: 47.81999886035919%
Epoch: 99 | Epoch Time: 0m 52s
Train Loss: 2.545377443237305 | Train Acc: 48.791998624801636%
Test Loss: 2.6279745681762696 | Test Acc: 46.97999954223633%
Epoch: 100 | Epoch Time: 0m 56s
Train Loss: 2.5762739434814454 | Train Acc: 48.844000697135925%
Test Loss: 2.660097789001465 | Test Acc: 47.06999957561493%
