acc,loss
0.11034,2.2992144277954103
0.18168,2.2879434631347655
0.21126,2.2683216766357424
0.25334,2.23668984954834
0.28196,2.194044359436035
0.29214,2.155217699584961
0.30578,2.108756523132324
0.3239,2.0552962756347655
0.33752,2.0023973587036132
0.34472,1.9523519860839844
0.3522,1.908809331665039
0.36022,1.8673467617797852
0.36614,1.826850051574707
0.37544,1.7883139682006837
0.3796,1.7603338421630859
0.38576,1.738416513671875
0.39124,1.714876695251465
0.39642,1.6908351998901368
0.4004,1.6701145761108398
0.40868,1.6452722201538086
0.41716,1.6252222723388672
0.42028,1.6137711614990233
0.4234,1.5986613342285156
0.4266,1.5869911337280274
0.43282,1.5692111178588868
0.43456,1.5579703506469726
0.43856,1.5490911932373046
0.4437,1.537995979309082
0.44542,1.5241537930297853
0.45352,1.5058903163146973
0.45658,1.4993876832580566
0.46096,1.489403027191162
0.46592,1.486072780609131
0.46844,1.4739442951965331
0.47042,1.4665220703125
0.47602,1.4533303089904785
0.48008,1.4456479823303223
0.47962,1.448291397857666
0.48268,1.4410394706726075
0.48466,1.4390075651550294
0.4882,1.4323524766540527
0.49232,1.4273696577453614
0.49234,1.4325049336242677
0.49308,1.434611045074463
0.4932,1.4421655758666991
0.49446,1.452512309112549
0.49222,1.477840061340332
0.49266,1.4899559086608887
0.49058,1.504400781097412
0.49064,1.534553529510498
0.48944,1.571780980529785
0.49434,1.5553360458374024
0.48112,1.5644613092041015
0.48242,1.5962563827514649
0.4809,1.625479810028076
0.48194,1.664389866333008
0.48176,1.7035247296142577
0.48134,1.7521245043945313
0.48512,1.690507946624756
0.48524,1.6983879141235352
0.4848,1.7616292864990235
0.48504,1.826683151550293
0.48462,1.892821837158203
0.48504,1.9586152258300782
0.48536,2.0178703396606443
0.48468,2.0814965240478513
0.48462,2.141880854797363
0.48366,2.2002682385253904
0.48322,2.2554267120361327
0.48296,2.3068683615112304
0.4825,2.3568342947387695
0.48224,2.4043922244262697
0.4818,2.4498634323120116
0.4814,2.491364928894043
0.48136,2.5313071185302736
0.48086,2.569303660888672
0.48048,2.6051029690551757
0.48034,2.638743562927246
0.48012,2.6709753384399413
0.47976,2.702155797729492
0.47946,2.7315733682250976
0.4793,2.759267476501465
0.4793,2.78474772277832
0.47906,2.8095409893798826
0.4787,2.833171689147949
0.47864,2.855879829711914
0.47856,2.877392098083496
0.47854,2.8981102734375
0.47762,2.4867972354125976
0.478,2.5276528289794924
0.47828,2.5661878396606443
0.47868,2.6022022265625
0.47884,2.6371213552856445
0.47918,2.6701525759887694
0.4794,2.70179953125
0.4794,2.732202805786133
0.47916,2.7611183810424804
0.47926,2.787881107788086
0.47942,2.8144060287475585
0.47956,2.838924200744629
