acc,loss
0.16034,2.2956167395019533
0.19214,2.2792301635742187
0.23248,2.2535350927734377
0.25958,2.214892166442871
0.29164,2.1748824642944338
0.3123,2.127388207397461
0.32264,2.076383476867676
0.3305,2.0307174124145506
0.3452,1.9828659350585938
0.35818,1.9355671557617187
0.3624,1.8955272610473632
0.37106,1.8515489398193359
0.38484,1.8176208819580078
0.39356,1.7840534970092774
0.39826,1.7554929174804688
0.40278,1.7260488409423829
0.41136,1.6958926959228515
0.41664,1.6696325744628906
0.42068,1.652511340637207
0.42816,1.6230590161132812
0.434,1.601724721069336
0.43966,1.5783034411621093
0.44394,1.5572415280151368
0.44464,1.5521629061889648
0.45116,1.536804841003418
0.45388,1.5158939605712891
0.45474,1.5117597094726563
0.46374,1.4912886451721192
0.4693,1.4755787269592284
0.47438,1.460453511352539
0.4756,1.4556817764282226
0.47976,1.4463489823913573
0.48268,1.435864120941162
0.48442,1.430667082672119
0.48838,1.4198137300109863
0.4905,1.4128707460021972
0.49692,1.4001841555786132
0.50102,1.3895439248657226
0.50358,1.3804410025024414
0.5063,1.3740438656616212
0.51052,1.3670647052001954
0.51112,1.367414609375
0.5136,1.3720325984191895
0.51518,1.3680575830078125
0.51754,1.3703455995178222
0.51816,1.3720151612854004
0.51736,1.380273967590332
0.51644,1.3885145007324218
0.5141,1.4060489241027831
0.51326,1.428725713043213
0.51348,1.4533592671203612
0.51252,1.4723865036010741
0.51254,1.500846047821045
0.51274,1.5279326953125
0.51262,1.5687463093566894
0.51134,1.6186255278015136
0.51068,1.6669090121459962
0.5094,1.7218333848571776
0.5068,1.7742192938232422
0.50468,1.807436881866455
0.50372,1.8427209510803222
0.50254,1.8969179837036132
0.50024,1.93831100982666
0.4998,1.996829877319336
0.49866,2.0538354116821287
0.49858,2.1085321459960937
0.49816,2.161445233154297
0.49734,2.212861821594238
0.49688,2.2617891790771485
0.49606,2.308311664123535
0.49596,2.3521553964233397
0.49522,2.394322699279785
0.49522,2.4348280462646485
0.4944,2.473080355834961
0.49442,2.5091740927124024
0.49416,2.5433030520629885
0.49372,2.57596365814209
0.49358,2.606321373901367
0.4931,2.636205508117676
0.49276,2.6647086276245115
0.49266,2.691923551635742
0.49256,2.717846969604492
0.49232,2.7415951544189454
0.49232,2.764010126953125
0.49218,2.7866555731201172
0.49226,2.807613452758789
0.49222,2.828108964538574
0.49218,2.847666047363281
0.49186,2.8668188830566406
0.49166,2.8847011074829103
0.49136,2.902472631225586
0.49116,2.919488257751465
0.49116,2.9360343557739257
0.49104,2.951172492675781
0.49088,2.9661399313354493
0.4909,2.981112776184082
0.4907,2.9953843032836915
0.49078,3.0088110122680662
0.48792,2.545377443237305
0.48844,2.5762739434814454
