acc,loss
0.08888,2.304608276062012
0.07982,2.30550685546875
0.07454,2.3062794979858396
0.07578,2.3070247268676756
0.08174,2.307766294555664
0.08564,2.308522755432129
0.08846,2.30931947265625
0.0903,2.310161279296875
0.09222,2.311068974609375
0.0945,2.3120462591552733
0.0965,2.31312983795166
0.09744,2.314301082458496
0.09858,2.3156133303833006
0.0992,2.3170459442138673
0.09958,2.3186443740844727
0.09974,2.320426180725098
0.09992,2.3224200048828125
0.09994,2.3246268692016603
0.09998,2.3271178817749023
0.09998,2.3299101489257814
0.1,2.3330569091796876
0.1,2.33662205078125
0.1,2.340641891479492
0.1,2.345219409484863
0.1,2.3504214569091797
0.1,2.356358486022949
0.1,2.363204241333008
0.1,2.371039151916504
0.1,2.380148946533203
0.1,2.3907349700927734
0.1,2.4032028619384764
0.1,2.417678796386719
0.1,2.4349775372314455
0.1,2.455335559997559
0.1,2.4794173681640626
0.1,2.5087397772216797
0.1,2.544009715576172
0.1,2.586391437988281
0.1,2.6389031762695314
0.1,2.7033751217651365
0.1,2.7846541201782227
0.1,2.8862615518188477
0.1,3.0146852044677734
0.1,3.1834619512939453
0.1,3.3997192517089845
0.1,3.682833402099609
0.1,4.07436815612793
0.1,4.610290379028321
0.1,5.403898928222656
0.1,6.6110148828125
0.1,8.490386241455077
0.1,11.530708822021484
0.1,16.991472768554686
0.1,28.049179770507813
0.1,55.1402906640625
0.1,150.005344921875
0.1,839.30001546875
0.1,38524.229825
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
0.1,
