acc,loss
0.1121,2.2986947692871094
0.18142,2.285861994628906
0.23064,2.2633605657958986
0.25838,2.2304611712646483
0.28452,2.1890079107666014
0.30548,2.1421332522583008
0.32028,2.0912961264038086
0.33294,2.0420289547729493
0.34174,1.994624010925293
0.3481,1.9474395346069335
0.35582,1.9035918667602538
0.36378,1.863406022338867
0.36998,1.827155241394043
0.37558,1.794858016357422
0.3823,1.7635397079467774
0.3895,1.7356113290405273
0.39498,1.7104670742797852
0.40108,1.6861265393066407
0.40806,1.6652815252685547
0.41542,1.6430636743164062
0.42116,1.622878063659668
0.42668,1.6037524938964844
0.43274,1.5835280020141602
0.43754,1.5662424829101562
0.44298,1.5504015188598632
0.45004,1.5329566390991212
0.45464,1.5189016595458984
0.45958,1.5043769296264649
0.46384,1.491337794342041
0.46922,1.477916303253174
0.47492,1.464713515472412
0.47804,1.4530934869384766
0.4832,1.4408982881164552
0.48746,1.4275693135070802
0.49144,1.4167339027404786
0.49516,1.4066214393615724
0.49766,1.3972463209533692
0.5019,1.387499312286377
0.50524,1.3774685794067383
0.50868,1.368332625579834
0.51106,1.3611867901611328
0.51444,1.3520619450378417
0.51868,1.3436169627380372
0.52134,1.3366566929626464
0.52558,1.3276761183166503
0.5288,1.3182672064208985
0.53156,1.3115541987609862
0.53422,1.3052176374816895
0.53672,1.2990623045349121
0.53896,1.293119802093506
0.54148,1.2861462133789063
0.54418,1.27996077835083
0.54676,1.2746509284973144
0.54998,1.2686637358093262
0.552,1.2644791160583495
0.55434,1.2594151750183105
0.55628,1.2546209312438965
0.55858,1.249674313812256
0.56134,1.2452818450927734
0.56342,1.2400589767456054
0.56644,1.2356632527160645
0.5675,1.2328449067687988
0.56976,1.2297149234008788
0.57112,1.2274500178527832
0.57288,1.2247598526000976
0.57472,1.2219794709777831
0.57602,1.2213306033325195
0.57792,1.2200885749816894
0.58016,1.2174863082885743
0.58138,1.2152976068115235
0.58312,1.2131585710144044
0.58452,1.2122970909118653
0.58594,1.2106783142089843
0.58832,1.2091498825073241
0.5895,1.2093545265197754
0.5922,1.207732043762207
0.59428,1.2090380142211914
0.59568,1.2070430104064942
0.59674,1.2089793928527832
0.59844,1.209900763092041
0.6001,1.2119608666992188
0.60162,1.2110517584228515
0.6027,1.210428292236328
0.60352,1.2127837478637695
0.60462,1.2184110737609863
0.60566,1.2216021669006347
0.60628,1.2263936227416992
0.6075,1.2323381823730468
0.60884,1.237445454864502
0.60958,1.240944764251709
0.61018,1.241501852722168
0.61172,1.2454508610534667
0.6128,1.2505002769470215
0.6144,1.2557252276611328
0.61466,1.2578823954772949
0.6154,1.2604785331726074
0.61626,1.2636103845214843
0.61724,1.2672384774780274
0.61834,1.2711692637634278
0.61864,1.2737360537719726
