Namespace(action=12, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'bf', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': -1.0, 'k': 5, 'b': 4, 'test_frequency': 1}
======================Start Train Model [Tue May  7 10:29:56 2024]======================
Epoch: 1 | Epoch Time: 0m 51s
Test Loss: 1.5871222785949708 | Test Acc: 55.709999799728394%
Epoch: 82 | Epoch Time: 0m 36s
Train Loss: 1.5032199438476563 | Train Acc: 57.885998487472534%
Test Loss: 1.6035769004821778 | Test Acc: 55.720001459121704%
Epoch: 83 | Epoch Time: 0m 38s
Train Loss: 1.5181282476806641 | Train Acc: 57.96399712562561%
Test Loss: 1.6208757514953613 | Test Acc: 55.76000213623047%
Epoch: 84 | Epoch Time: 0m 37s
Train Loss: 1.529309981842041 | Train Acc: 57.99400210380554%
Test Loss: 1.634176979827881 | Test Acc: 55.7699978351593%
Epoch: 85 | Epoch Time: 0m 37s
Train Loss: 1.5436775566101075 | Train Acc: 58.03200006484985%
Test Loss: 1.6518309288024902 | Test Acc: 55.68000078201294%
Epoch: 86 | Epoch Time: 0m 36s
Train Loss: 1.5599565252685548 | Train Acc: 58.069998025894165%
Test Loss: 1.6713439888000488 | Test Acc: 55.629998445510864%
Epoch: 87 | Epoch Time: 0m 36s
Train Loss: 1.5619321673583983 | Train Acc: 58.10999870300293%
Test Loss: 1.6759634643554688 | Test Acc: 55.73999881744385%
Epoch: 88 | Epoch Time: 0m 37s
Train Loss: 1.5692896757507324 | Train Acc: 58.174002170562744%
Test Loss: 1.6852460662841797 | Test Acc: 55.72999715805054%
Epoch: 89 | Epoch Time: 0m 37s
Train Loss: 1.5747746907043456 | Train Acc: 58.2319974899292%
Test Loss: 1.6928599197387695 | Test Acc: 55.66999912261963%
Epoch: 90 | Epoch Time: 0m 37s
Train Loss: 1.5902169160461426 | Train Acc: 58.278000354766846%
Test Loss: 1.7115763435363769 | Test Acc: 55.66999912261963%
Epoch: 91 | Epoch Time: 0m 36s
Train Loss: 1.5992827239990235 | Train Acc: 58.29399824142456%
Test Loss: 1.722642115020752 | Test Acc: 55.76000213623047%
Epoch: 92 | Epoch Time: 0m 36s
Train Loss: 1.6050917594909668 | Train Acc: 58.281999826431274%
Test Loss: 1.7306616104125976 | Test Acc: 55.62000274658203%
Epoch: 93 | Epoch Time: 0m 37s
Train Loss: 1.613195188140869 | Train Acc: 58.344000577926636%
Test Loss: 1.739475498199463 | Test Acc: 55.72999715805054%
Epoch: 94 | Epoch Time: 0m 38s
Train Loss: 1.6244123835754394 | Train Acc: 58.406001329422%
Test Loss: 1.7538584587097168 | Test Acc: 55.76000213623047%
Epoch: 95 | Epoch Time: 0m 37s
Train Loss: 1.632342826385498 | Train Acc: 58.49800109863281%
Test Loss: 1.7642238128662109 | Test Acc: 55.640000104904175%
Epoch: 96 | Epoch Time: 0m 36s
Train Loss: 1.6442748106384277 | Train Acc: 58.49999785423279%
Test Loss: 1.7786582618713378 | Test Acc: 55.629998445510864%
Epoch: 97 | Epoch Time: 0m 37s
Train Loss: 1.6498210368347168 | Train Acc: 58.52000117301941%
Test Loss: 1.7849949348449707 | Test Acc: 55.68000078201294%
Epoch: 98 | Epoch Time: 0m 37s
Train Loss: 1.650061689300537 | Train Acc: 58.55799913406372%
Test Loss: 1.7866699012756349 | Test Acc: 55.629998445510864%
Epoch: 99 | Epoch Time: 0m 37s
Train Loss: 1.660869831390381 | Train Acc: 58.59400033950806%
Test Loss: 1.7994744155883788 | Test Acc: 55.62000274658203%
Epoch: 100 | Epoch Time: 0m 36s
Train Loss: 1.6734484437561035 | Train Acc: 58.57999920845032%
Test Loss: 1.8143655586242675 | Test Acc: 55.59999942779541%
